OUTCOME,TOP_GOLD_DIFF,TOP1_IMPACT,TOP2_IMPACT,JUNGLE_GOLD_DIFF,JUNGLE1_IMPACT,JUNGLE2_IMPACT,MIDDLE_GOLD_DIFF,MIDDLE1_IMPACT,MIDDLE2_IMPACT,BOTTOM_GOLD_DIFF,BOTTOM1_IMPACT,BOTTOM2_IMPACT,UTILITY_GOLD_DIFF,UTILITY1_IMPACT,UTILITY2_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
0,-501,0,1,-558,1,2,51,3,1,-30,2,2,-1383,3,0,0,0,1,-1,0,0,0,1,0,-1,1,0,0,1,0,0,0,0,1,0
1,-5270,3,0,-1106,1,0,-1312,1,2,257,2,0,578,2,3,0,-2,-1,0,0,-1,0,0,0,0,-1,1,-1,0,-1,2,0,0,1,-1
1,-187,0,1,-996,0,1,-423,0,1,2239,2,2,962,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,2
0,-1189,1,1,1469,2,1,-106,2,1,142,4,2,894,1,1,-1,0,0,1,0,2,0,0,0,-1,1,0,0,1,0,-2,-1,1,0,3
1,513,2,0,580,0,2,923,0,0,-489,0,0,-121,0,1,-2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,-931,1,0,477,3,0,-595,1,0,-1113,1,1,421,2,3,-1,0,0,0,0,-2,0,3,0,-1,0,0,0,-1,0,0,0,-1,-1,0
1,-930,0,1,510,2,0,-1605,0,0,11,2,2,-975,0,3,0,0,0,0,1,-1,0,2,0,0,0,1,0,-1,0,-1,0,0,0,1
0,1307,2,3,-423,3,1,-432,3,3,-732,2,2,-547,1,4,-3,0,0,0,2,3,0,-1,0,-1,-1,-1,0,-1,0,1,0,-1,-1,2
1,321,0,1,1546,0,0,-395,1,2,1869,1,0,66,1,3,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,1,2,0,0,0,-1
0,141,0,2,-1786,1,1,-831,1,0,2195,1,2,615,3,2,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,0,0
0,-1436,0,3,-3550,0,1,-52,0,2,-1089,1,2,33,2,2,-3,0,0,0,0,0,0,1,0,-2,0,0,0,-2,0,1,0,0,0,-2
1,1322,1,1,55,0,1,1982,3,3,32,0,0,841,1,4,-1,0,0,0,1,1,0,2,-1,0,-1,1,0,0,2,1,0,0,-1,0
0,596,0,2,-744,3,0,1016,0,0,2028,0,3,-274,1,1,-2,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,-1,0,-1,0,0
0,-181,3,0,586,1,0,-49,1,2,-997,1,3,-448,3,3,0,0,0,0,3,1,1,2,0,-1,0,1,0,-2,0,-1,0,-2,-1,0
0,-706,2,0,-99,2,1,1212,0,4,-3970,0,0,-1525,1,6,0,0,0,0,2,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-5
1,1203,2,3,2901,0,0,2223,2,3,-905,0,1,-125,3,3,-2,1,0,0,2,2,1,2,0,-1,0,-1,0,0,0,1,1,0,0,-3
0,-1681,0,3,-2808,0,1,428,1,1,1011,2,0,-42,3,2,-3,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,0,-1,0,1
1,4188,0,1,2697,0,3,1184,0,3,2446,0,3,2040,1,2,1,2,0,0,1,1,1,0,0,1,0,0,0,1,0,2,0,-1,0,2
1,-766,0,2,980,2,1,753,1,1,256,2,1,468,6,5,0,0,0,0,0,1,0,0,0,1,-1,1,1,-2,0,2,1,0,-1,-4
1,3345,0,2,251,0,2,-129,0,0,-1307,3,2,445,4,1,1,0,0,0,2,0,1,0,0,0,0,1,0,-1,-1,-1,0,-2,-1,1
1,180,1,2,-298,3,2,2918,2,1,8,1,2,1540,2,1,-1,0,0,0,0,-1,-1,0,1,0,1,1,0,0,1,0,0,0,0,-2
1,1375,3,2,830,1,0,1149,1,4,514,2,0,-888,0,2,-3,0,0,0,1,3,0,0,1,0,0,-1,0,0,1,-1,0,0,0,0
0,-1688,3,1,2364,2,2,841,0,1,1500,0,2,666,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,0,2,0,0,0,-1
0,-1611,2,3,458,1,4,-2244,3,2,-2457,1,4,-336,4,6,-2,-1,0,0,1,-1,0,3,0,-1,-1,0,0,1,-2,0,0,-1,0,-4
0,-4193,0,0,2291,1,1,-378,3,1,-802,0,0,-471,0,2,0,0,0,0,0,2,0,0,-1,1,0,0,0,0,0,0,0,0,-1,-1
0,-3475,1,2,-1759,0,2,417,0,2,-2324,0,2,-1785,2,3,-1,-1,0,0,-1,0,0,0,0,-1,0,1,0,0,0,-2,0,-2,0,-1
0,-1872,1,1,-755,4,5,-2455,1,2,-2864,2,3,114,1,4,0,-1,0,0,-1,-2,0,-1,-1,2,2,1,0,-2,-1,0,1,1,-2,-2
0,1724,1,1,2649,1,3,1223,0,1,-1560,3,3,-3400,3,3,0,0,-1,0,1,0,0,0,0,0,1,-1,0,1,0,-2,0,0,0,-2
0,-1477,0,0,682,0,1,-1873,1,0,-873,2,1,1450,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1,673,1,0,541,1,1,-3211,1,1,485,2,3,-388,4,3,-1,0,0,0,0,-1,3,1,0,0,0,0,0,0,-2,2,0,-1,-1,-1
1,152,0,2,858,1,1,902,3,0,914,0,2,171,1,2,0,0,0,0,1,-1,1,1,1,-2,0,0,0,0,0,1,0,0,0,0
1,-882,0,2,-68,0,0,2176,1,1,-382,4,2,-532,4,2,0,0,0,0,0,1,2,1,2,-1,0,1,0,-3,0,-1,0,-2,-1,-1
1,1146,1,0,-801,1,2,-1906,0,1,366,1,2,749,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-1417,2,1,838,2,1,-261,1,2,-3444,1,4,-526,1,3,-1,0,0,0,2,1,0,0,0,0,-1,0,0,-1,-1,0,0,-1,0,-2
0,-2211,3,2,1695,3,1,529,0,2,-1528,1,1,253,3,2,-1,0,0,-1,1,0,1,3,-1,2,0,0,0,0,0,-1,1,-1,-1,0
1,936,0,3,1563,2,0,-371,1,1,-996,1,2,-1279,0,1,0,1,0,0,3,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0
1,3056,1,0,1032,2,0,-463,2,1,-868,1,2,422,1,2,0,1,-1,0,0,-1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0
0,-1117,0,0,-392,1,1,-303,1,0,-1808,1,0,-148,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1
1,-2362,2,0,-501,1,1,922,0,1,-943,2,2,-556,2,1,-2,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,-1,0,1,-1
0,2390,2,1,-388,1,3,452,1,2,-3135,2,1,-1673,2,3,-1,0,0,0,0,-1,1,1,0,0,-1,0,1,-1,0,1,0,0,0,-2
0,-1360,2,1,854,2,1,-495,0,2,-4223,1,2,-2427,1,3,-1,0,0,0,2,-1,1,0,0,0,-1,0,0,1,0,-1,0,0,0,-3
1,1704,0,1,1807,0,0,1203,2,2,4580,1,3,2051,0,7,0,0,0,0,1,0,1,5,0,-2,1,1,0,0,2,0,0,0,0,1
0,-3363,2,1,-790,3,6,-2679,0,1,-526,1,1,-630,1,3,-1,0,0,0,-2,-1,-1,-1,0,1,-1,0,0,2,-1,1,1,0,-2,0
0,-1029,1,0,762,4,1,-119,0,0,1368,1,1,1564,1,1,2,0,0,0,0,-1,1,0,0,2,0,0,0,0,-1,1,0,0,0,0
1,-2507,1,1,632,1,3,1761,0,1,-70,1,3,-1610,0,4,-1,0,0,0,1,0,0,0,0,3,0,3,0,0,1,-1,0,0,0,3
1,-2048,0,1,190,0,2,1767,0,1,804,4,3,-284,4,3,0,0,0,0,1,0,1,2,0,1,1,1,0,-1,1,-2,0,-2,0,-1
1,-1043,1,2,-137,3,1,949,0,4,1163,0,2,493,4,0,-1,2,0,0,1,0,0,-1,1,1,1,0,0,0,1,0,-1,-1,0,-2
0,-833,1,0,-559,1,2,-2002,0,3,1527,1,4,222,1,4,0,0,0,0,0,-1,1,0,0,-1,0,-2,0,-2,-2,1,0,0,-2,-1
0,2363,0,0,-375,1,0,-326,1,2,-3888,0,2,-636,0,1,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,-2,0,0,-1,0,0
1,-178,0,1,-2331,0,2,250,2,1,474,2,5,1600,2,3,1,0,0,0,0,1,1,1,1,-1,2,1,-1,0,-1,1,0,-2,0,2
1,-1170,2,0,-56,2,1,376,2,0,-1461,2,1,-3065,0,0,-1,0,0,-1,-1,0,0,-1,0,1,1,-2,-1,-1,0,0,0,0,0,0
1,-552,2,1,-356,1,0,2090,0,3,-562,0,3,-1223,4,0,-2,1,0,0,1,0,0,-1,0,0,3,0,0,0,2,0,0,0,0,-4
0,-2039,1,1,-996,2,1,990,0,1,-607,1,2,-256,3,4,0,0,0,0,0,0,-1,0,0,1,1,1,0,-1,-1,2,0,0,0,-4
1,3029,1,2,136,1,1,-95,1,1,-1001,3,2,-395,4,1,-1,0,0,0,1,-1,0,0,1,1,-1,0,0,-1,-1,1,0,-2,0,0
1,-1196,1,2,-809,1,4,2142,1,2,437,2,0,983,3,5,-1,0,0,0,1,2,-1,0,1,2,-1,3,0,1,-1,2,0,-1,0,-2
0,-2046,3,3,509,2,2,-1784,0,0,641,2,4,-1052,2,0,-1,-1,-1,0,3,-1,1,0,0,2,1,0,0,-1,-2,0,0,0,0,0
0,-35,0,3,-2338,1,3,-704,1,4,280,0,3,-641,2,1,1,-1,0,0,0,-3,0,0,0,-2,-1,-1,-2,-1,0,1,0,0,-1,0
0,1094,1,1,-2604,1,2,-2261,0,1,-3183,2,2,-470,1,4,-1,0,2,1,1,-1,-1,0,0,0,-1,0,0,-1,0,0,0,-1,-2,-1
0,25,1,3,-1364,2,2,-152,0,0,-2913,1,2,-1817,2,5,-1,-1,0,-1,1,0,-1,1,0,0,0,0,0,1,0,-1,0,-1,0,-3
0,-558,3,5,-3295,1,2,-4535,1,5,-1077,2,2,-1648,1,3,-2,-1,0,-1,1,0,2,-1,1,-3,0,-2,0,-1,0,0,1,-2,-1,0
0,271,0,4,1,1,2,-913,1,1,-734,0,1,-271,1,2,-3,0,0,0,-1,0,-1,1,-1,1,0,0,0,0,0,-1,0,-1,-1,0
1,492,1,0,554,1,3,1573,0,3,1309,2,1,-637,3,3,1,1,-1,0,0,0,1,-1,0,1,0,0,0,1,2,1,0,0,0,-3
0,-799,0,4,-3984,1,1,-448,0,0,-275,0,0,76,0,1,-2,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
0,-1172,1,3,-2201,5,0,2829,0,2,219,2,0,1059,3,2,-2,0,0,0,0,0,1,1,0,2,-1,1,1,0,0,1,0,0,-1,1
0,-3117,0,2,-1965,0,3,-2962,3,2,770,0,1,-124,0,2,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,-1,0,0,0,-1,-1,0
1,2532,2,2,-295,0,1,-258,1,0,-3754,3,0,-1242,0,1,1,-1,-1,0,2,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0
0,-1246,0,1,-216,0,2,-335,0,1,-2204,0,0,-534,0,2,-1,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,-1
1,1243,1,1,-1234,0,1,188,2,1,-364,0,0,-343,4,2,-1,0,0,0,1,1,0,0,0,-1,-1,1,0,1,0,1,0,-2,-1,-1
0,852,1,1,-889,0,0,1477,1,1,-824,1,0,-382,0,1,-1,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,1
0,-1218,0,1,-5618,0,2,-254,0,4,-2030,2,4,-1912,1,3,-1,0,0,0,-1,-1,0,0,0,-3,0,-1,0,-3,0,0,0,-3,0,2
0,-3030,1,1,-2703,0,5,-4599,0,2,-4417,2,0,-1627,0,5,0,-1,0,0,1,-5,0,0,-1,-1,2,0,0,0,0,0,0,0,-1,-4
1,4103,0,1,1769,1,5,374,1,2,3005,1,3,1980,1,6,3,1,1,1,0,0,1,1,1,0,0,0,0,2,-1,3,0,0,0,0
0,1168,2,1,-1526,1,2,-2152,0,2,-1375,1,0,-527,2,4,-1,0,0,0,2,-2,1,1,-1,0,-1,0,0,1,0,1,0,-1,-2,-1
0,-963,1,0,475,1,1,-850,1,0,-513,1,1,62,3,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,-1,0,-1
0,-1297,0,0,-111,0,0,797,2,2,861,0,1,678,2,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,-1,0,2,0,0,1,0
0,2162,1,1,-1074,2,2,-234,2,3,-2904,0,2,-117,2,0,0,0,0,0,1,1,-1,0,0,-2,0,0,0,0,0,-1,0,1,0,0
0,-118,0,3,-2351,1,3,788,2,2,-780,2,1,69,2,0,-3,1,0,0,0,-2,1,0,0,-1,0,2,0,-1,0,0,0,0,0,1
1,-566,0,3,4680,1,2,-1718,1,0,-1659,1,3,-471,2,4,1,0,0,0,3,0,3,0,0,1,-1,0,0,0,-1,3,0,0,0,-2
1,-41,1,1,-881,0,1,1106,0,2,-1895,1,0,-387,5,2,-1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,-2,0,-3
1,-2666,1,1,73,1,2,3475,2,1,-1096,2,2,-71,3,3,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,0,0,0,-2,0,0
1,-155,0,0,2342,0,3,1832,0,1,-192,1,2,262,3,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,-1,0,0,0,0,-2
0,1633,1,1,609,1,0,-553,0,1,1834,1,1,365,3,0,1,-1,1,0,1,0,0,1,0,-1,0,0,-1,0,0,2,0,0,0,0
0,-1724,2,0,927,2,0,1910,1,1,3398,0,1,1465,1,1,0,0,0,0,1,0,0,0,0,-1,0,0,1,1,0,0,0,1,0,0
0,-64,2,1,-241,4,3,2352,1,2,-1238,2,0,-311,4,5,-1,0,0,0,1,0,-1,-1,0,3,0,3,0,0,0,1,0,0,1,-4
0,-3040,2,2,-2886,1,2,-1864,1,3,-2054,2,1,-985,2,3,-2,0,0,0,1,-2,1,1,1,0,0,0,0,-1,0,0,-1,-1,1,-1
1,1972,1,0,-520,0,2,1062,1,3,2773,1,2,2397,1,6,0,-1,0,0,0,1,0,0,0,1,1,2,0,0,0,3,0,0,2,0
1,-5309,1,1,-216,2,0,-484,1,0,2408,1,1,-353,1,3,-1,0,0,0,-2,0,1,0,1,0,0,-1,-1,0,0,3,0,0,0,-1
0,1953,2,0,38,2,0,804,0,1,-4152,0,2,-377,2,4,0,0,0,0,2,0,0,1,0,0,-1,1,0,-1,0,0,0,1,0,-4
1,1941,0,2,636,2,0,-375,0,1,813,1,0,-404,1,3,0,0,0,0,2,-1,0,1,0,0,0,0,0,0,0,1,0,-1,0,0
0,1579,3,1,-768,1,0,31,1,2,-414,1,0,449,1,1,0,0,0,0,2,0,1,1,0,-1,0,0,0,1,0,0,0,-1,0,0
1,2153,1,2,1151,3,3,-929,2,1,-3339,3,2,388,3,3,0,0,1,1,0,1,-2,1,0,1,0,1,-1,0,-1,-1,0,0,-1,-1
0,1321,0,1,81,0,2,-1825,0,1,-3208,2,2,-628,1,5,-1,0,0,0,0,-1,1,1,0,-1,0,0,0,-2,0,0,0,-1,-1,-3
1,-1375,2,2,1370,0,2,3080,1,0,6060,1,2,337,0,7,1,-2,0,0,1,0,0,2,1,0,2,3,0,0,0,1,0,0,0,0
1,867,1,1,2679,0,1,372,0,1,-1451,0,2,127,2,2,-1,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,-2
0,-223,1,0,1475,3,1,2251,3,0,562,3,1,1522,3,0,0,0,0,0,0,1,-1,1,1,2,2,1,0,0,1,1,0,1,0,1
1,4325,0,5,-2994,3,1,-985,2,3,1924,2,2,-98,5,1,1,3,1,1,4,-2,0,0,-1,-1,1,0,0,-2,0,0,0,-4,0,-1
1,2113,0,1,-590,2,1,1949,3,1,-3470,2,0,-1366,3,2,0,0,0,0,1,0,0,-1,0,-1,-1,2,0,0,-1,-1,0,-2,0,-1
1,-1935,1,0,-262,1,2,188,2,0,-1161,0,0,-108,1,1,-1,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,1,0,0,0,-1
0,-68,2,1,2545,0,1,-2326,2,1,-1399,1,1,-819,0,3,-1,0,0,0,2,-1,1,0,0,-1,0,0,0,0,2,-1,0,0,-1,-2
1,479,1,0,2134,1,0,-48,0,0,-910,1,2,1116,2,3,-1,0,0,0,0,-1,2,2,0,0,0,1,-1,0,0,0,-1,0,0,-1
1,-360,3,1,452,1,2,466,1,1,259,1,1,531,3,3,1,-2,0,0,0,0,1,2,1,-1,0,0,0,0,-1,1,0,-2,0,-1
1,825,0,0,-110,1,3,-1836,0,0,995,1,3,521,1,0,2,0,0,0,0,-1,1,0,0,0,0,0,0,1,-1,0,0,0,-1,2
0,-1668,1,1,-2452,0,1,-862,1,1,1343,2,2,1342,1,3,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,-1,0,0,1,-1,-2,2
1,-2433,3,1,-1018,2,2,-481,0,0,728,0,1,741,1,0,-1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,1
1,1508,1,0,837,3,4,1539,2,2,1112,1,1,842,3,5,-1,1,0,0,0,-2,0,0,0,0,-1,1,0,2,-1,3,0,1,0,-1
1,-2929,2,0,727,2,1,2268,0,4,1080,0,1,1104,2,4,-1,1,0,0,-2,2,1,2,0,0,0,2,0,0,0,0,-1,0,1,-1
1,334,0,1,1179,0,7,4057,2,0,1133,3,0,-424,1,5,0,0,0,0,1,0,0,0,0,3,-1,2,0,1,-1,2,0,1,-1,0
0,-3752,0,0,-2881,0,1,249,1,0,-248,2,6,126,1,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,-6,0,1,0,-2,1,1
0,843,2,2,1203,1,2,1333,0,0,-3225,2,3,-1485,1,4,0,-1,-1,0,0,-1,-1,0,1,1,2,1,0,0,-1,-2,1,0,0,-4
0,-334,0,1,-906,0,2,-1736,0,3,-3275,2,2,-926,1,1,0,-1,0,0,-1,0,1,-1,0,-2,0,1,0,-1,0,-1,0,0,-1,0
1,-470,0,1,1027,1,1,2348,1,3,1075,0,1,-401,0,3,0,0,0,1,1,2,1,-1,0,1,0,1,0,0,0,0,0,0,1,0
1,3788,2,0,-333,3,2,272,4,0,-2031,0,0,-418,1,1,0,0,-1,0,0,-1,-2,0,0,-1,-1,-1,0,0,0,1,0,0,0,-1
1,361,3,1,2053,0,3,2969,1,1,1141,1,2,-323,4,6,-1,0,-1,0,0,0,1,2,-1,1,1,2,0,2,0,1,1,0,-1,-3
0,1349,0,1,-787,0,0,733,1,0,-945,1,2,82,0,2,-1,0,0,0,0,1,1,0,0,0,0,0,0,-2,0,0,0,-1,0,-1
1,1901,1,2,2907,1,0,1077,1,1,1690,2,1,604,1,5,0,-1,0,0,2,-1,0,4,0,-1,1,1,0,0,-1,0,0,0,0,-1
1,1265,0,2,1672,0,0,581,1,0,1759,1,1,183,0,3,0,0,0,0,2,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,1
0,-4044,0,4,-1489,1,3,-932,0,1,-3106,2,4,-3089,0,2,-4,0,0,0,-1,0,0,-1,0,0,0,0,0,-2,0,-2,-1,0,0,0
0,1364,1,2,-1429,2,2,-723,0,2,-2272,0,3,2,0,5,-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,-3,0,0,0,-1,0,-3
1,-2073,0,2,3824,1,3,-37,1,0,3260,0,3,1469,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,-1
1,-2013,1,1,-85,2,0,-1216,2,1,-75,2,2,-1545,3,0,0,0,0,-1,1,-2,1,0,0,-2,1,0,0,0,0,-1,0,0,-1,-2
1,-883,2,2,3444,4,1,404,3,1,1159,3,2,126,1,4,0,-1,-1,0,1,-1,2,2,-1,-1,0,0,0,-1,0,-1,0,0,-1,0
1,3492,0,2,836,1,4,2514,1,3,67,2,2,425,0,2,1,1,0,0,1,1,0,0,1,1,2,2,0,-1,0,-1,0,1,0,0
1,4780,3,2,377,1,4,888,1,2,-773,1,0,-29,3,1,1,-1,0,-1,0,1,0,0,1,0,0,1,1,0,0,0,0,-1,-1,-1
0,-2392,0,3,-2587,1,3,55,0,0,167,2,1,-266,2,3,-2,0,0,0,-2,0,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0
1,1780,1,2,-163,1,3,386,0,0,-1788,1,0,-622,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1
1,837,0,2,293,0,2,839,0,0,-884,0,0,-511,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,-1
0,832,2,0,-253,0,1,1705,3,1,-2164,2,4,-1354,1,1,0,3,0,0,1,0,1,1,0,0,0,0,-1,-2,0,-1,0,-1,0,0
0,-1896,0,1,-1736,1,3,-977,1,2,700,1,1,150,1,3,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,-1
1,-774,1,1,1216,0,3,1657,0,1,4425,0,2,1618,2,6,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,4,0,0,-1,-1
1,2232,1,1,323,0,1,514,0,1,2848,2,0,1239,1,3,0,-1,0,0,1,1,0,1,0,1,0,0,0,-2,0,2,0,0,-1,0
1,-210,0,2,5875,2,3,1660,0,3,418,2,1,1237,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,-1,0,0,0,-1
1,2729,0,0,238,1,2,179,1,1,88,0,1,717,0,2,0,0,0,0,0,0,-1,1,0,1,0,-1,0,1,1,1,0,0,0,1
0,1702,1,0,-27,1,4,-103,1,1,-2595,3,0,-1023,1,3,1,0,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,-1
1,-746,1,0,1247,5,2,-722,0,1,3474,3,4,-1278,5,5,-1,0,0,0,0,-2,3,-1,0,0,0,2,0,1,-1,1,0,-1,-1,-2
1,4265,0,2,1781,0,2,564,1,2,858,2,3,398,1,4,0,1,1,1,2,1,1,0,-1,1,1,1,0,-1,0,1,0,1,0,-1
1,-633,0,2,2030,1,2,1709,1,2,1338,0,2,954,0,4,1,0,0,0,2,0,0,1,0,-1,2,1,0,0,2,1,0,1,0,0
1,732,0,0,2790,0,3,453,0,3,1625,0,2,2274,0,6,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,2,0,3,1,1
1,-1878,0,2,1056,1,0,1039,1,0,348,2,2,232,1,1,0,0,0,0,1,-1,2,0,1,-1,0,0,0,-2,0,1,0,-1,0,0
1,256,0,1,-611,1,3,508,2,0,-712,2,1,-177,0,3,1,0,0,0,-1,0,1,0,0,0,-1,1,-1,1,0,1,1,0,0,0
0,2221,0,1,-956,0,4,-2041,0,1,-121,1,4,-752,2,1,0,-1,0,0,0,-4,0,2,0,-1,0,0,0,-2,0,-2,0,0,-1,1
0,-6534,0,0,-2332,0,3,-4333,1,2,-2395,1,3,-2421,2,3,0,0,0,0,-2,1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,-2
0,-1279,2,1,-689,2,2,-2453,0,0,-1598,0,4,-2498,0,1,1,0,0,0,2,-1,-1,0,0,0,0,0,0,-1,-1,-2,0,0,0,-1
0,2292,0,3,-3229,0,3,-840,1,1,-1850,2,3,-660,3,4,-2,1,-1,0,0,-3,1,0,0,-1,1,0,0,-2,-1,3,0,-2,0,-2
1,-1876,0,0,1425,1,3,4137,1,0,-1499,1,2,224,1,2,0,0,0,0,0,0,-1,1,0,2,1,1,0,0,-1,0,0,0,0,0
0,830,1,1,-1695,0,3,1085,1,1,-1224,0,3,-297,1,4,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,-3,0,1,0,-3,0,-1
1,-1475,1,2,256,0,1,1556,1,2,1165,1,3,-515,0,2,-1,0,0,0,0,2,0,1,2,0,1,-1,0,1,0,0,0,0,0,2
1,947,2,0,368,0,3,1879,0,0,3833,1,1,1194,0,4,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0
1,771,1,4,306,0,2,3007,0,1,-636,1,1,686,2,1,0,1,0,0,3,0,0,0,1,1,0,0,0,0,-1,1,0,0,0,-1
0,-2136,3,2,170,2,2,107,0,1,3419,2,1,-183,4,1,-1,-1,0,0,1,0,-1,1,0,0,2,1,-1,2,0,1,1,0,0,-1
0,-1900,1,2,-1757,1,2,-2726,0,0,725,0,3,3,1,2,-1,-1,0,0,1,-2,0,1,0,1,0,0,0,-3,0,0,0,-1,0,-1
1,50,3,0,-39,3,3,-1799,2,2,4305,2,6,-1287,2,2,-2,1,0,-1,0,-3,5,0,0,-1,0,-1,-1,3,0,2,0,-1,0,0
0,-1557,0,1,-3411,0,1,-3167,0,2,672,0,0,-473,1,1,-1,0,0,0,0,-1,0,0,0,-2,0,1,0,0,0,0,0,0,0,-1
0,-1970,0,2,-2941,3,3,-1510,2,4,-2351,2,2,1434,1,6,0,1,0,-1,-1,0,0,0,0,-2,0,0,-1,-1,0,0,0,0,-2,-2
0,-280,0,1,2299,3,1,2306,2,0,428,1,1,-891,3,2,-1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,-2
0,-2102,0,2,-2010,0,2,-1262,0,1,-317,2,4,-898,1,2,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,-3,-1,1,0,-1,0,-1
0,-738,1,1,1883,2,3,-655,3,1,-611,5,2,-650,4,3,1,-1,0,0,0,1,2,2,0,0,0,1,0,0,0,1,0,0,-1,-1
1,1326,2,2,1157,2,1,338,1,2,1407,1,2,766,1,4,0,0,-1,0,0,-1,1,2,0,0,0,0,1,0,1,1,1,0,-1,0
1,-2952,1,0,587,1,0,689,1,3,-1237,1,1,24,2,2,-1,0,0,1,0,2,-1,0,-1,0,1,0,-1,0,1,1,-2,0,0,0
1,-206,1,3,-652,1,1,-842,0,1,1494,2,1,1525,3,5,0,0,0,0,1,-1,1,2,2,0,0,0,0,-1,0,3,0,-1,-1,-1
0,-1546,1,4,-149,2,2,1661,1,1,-1762,2,1,934,2,2,-1,0,-2,0,0,0,-2,0,0,0,1,0,1,1,0,1,0,1,0,-2
0,0,3,1,-563,1,0,-834,0,0,543,3,3,390,1,2,0,0,0,-1,1,0,1,0,1,0,0,1,1,-1,-1,0,0,0,-1,1
0,2710,0,0,604,2,3,-455,0,1,-3328,2,1,388,3,4,0,0,0,0,-1,-1,0,2,-1,1,0,0,0,0,0,1,0,-1,0,-2
0,235,0,0,-587,1,1,-1875,0,0,-2413,0,3,-640,0,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,-2,-1,0,-1,0,-1,0
1,1455,1,1,1743,1,1,196,0,0,227,1,2,-589,1,0,1,0,-1,0,1,0,2,-1,0,0,0,0,0,0,-1,0,0,0,-1,0
1,-613,2,2,339,2,2,819,0,1,52,1,1,114,1,1,-1,1,0,0,0,-2,1,0,2,1,0,1,0,-1,0,0,0,-1,0,0
1,933,1,0,-3329,2,1,1053,5,1,-201,3,0,-931,1,0,-1,0,0,0,0,-1,0,-1,0,-4,0,0,0,-1,-1,-1,0,0,1,-1
