OUTCOME,TOP_GOLD_LOG_RATIO,TOP2_IMPACT,TOP1_IMPACT,JUNGLE_GOLD_LOG_RATIO,JUNGLE2_IMPACT,JUNGLE1_IMPACT,MIDDLE_GOLD_LOG_RATIO,MIDDLE2_IMPACT,MIDDLE1_IMPACT,BOTTOM_GOLD_LOG_RATIO,BOTTOM2_IMPACT,BOTTOM1_IMPACT,UTILITY_GOLD_LOG_RATIO,UTILITY2_IMPACT,UTILITY1_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
0,0.5437675358559746,0,2,-0.31668383233017167,2,4,0.06684927323008272,1,1,0.0371178235267035,4,1,0.14986445139281948,3,3,0,1,0,0,-1,-1,0,1,1,3,0,0,0,-1,-1,0,1,-2,0,0
0,-0.7985340144437757,2,0,-0.26475515102393987,0,1,0.10265982043947097,1,1,0.40924213902776535,0,0,0.3654975333476819,0,5,-2,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0
1,0.2596656570761416,0,1,-0.6983142002009836,2,3,0.005297215574541039,2,3,0.41322502254495325,3,2,-0.5514348277204552,3,5,0,0,0,1,0,1,0,-3,-1,-2,1,0,0,-1,1,1,-1,0,-1,0
1,0.12719677123668652,1,3,-0.09917382377703633,0,0,-0.07991274756895399,0,2,-0.2422339575484165,2,2,-0.4612620990102782,3,1,-1,-2,0,0,1,0,1,1,-1,-1,1,2,0,-1,0,-1,-1,0,0,0
1,0.184565394266364,0,2,-0.18908740354670384,0,0,-0.08550094385499642,1,0,0.3326643674080174,2,2,0.03591650113077893,2,0,-2,0,0,0,0,1,1,0,0,0,0,0,0,-2,0,2,0,0,0,1
1,-0.18534963307857738,1,2,-0.44034929721603766,2,0,-0.0285534452050735,0,1,0.857817571167947,1,1,0.9187445102036392,4,0,0,-1,0,1,0,0,0,0,1,-1,0,2,-1,1,0,1,0,0,0,1
1,0.1428762077989644,0,1,-0.28754946363874256,2,0,0.20185841342291583,2,0,0.22963044896404752,0,4,-0.10108335298511527,2,2,-1,0,0,0,0,2,0,0,0,1,0,1,0,-2,0,0,0,-1,0,-1
0,-0.3858259083254498,2,1,-0.7617490943612801,2,0,-0.37939739153382707,2,0,-0.40586871283738185,4,1,-0.2781018539227355,1,0,-1,-1,0,0,-1,-1,0,0,0,-2,1,0,0,-3,0,-1,1,-1,0,0
1,0.05233076869432813,1,1,0.03754133462932888,0,1,0.3667474040852269,3,2,0.17592768299746217,2,2,-0.10628479313921474,2,1,0,-1,0,0,0,2,1,1,0,-2,1,0,1,0,-1,0,0,-1,0,0
1,0.1595930890149515,0,0,0.2528587076560971,0,0,0.16104841082493884,1,3,0.8583989858710116,3,1,0.25699670942717107,4,1,0,0,1,0,0,0,1,1,0,-3,0,1,0,0,0,2,0,-1,0,1
1,0.08938221703439456,0,2,-0.3420356683359372,6,1,0.12389844971614128,1,1,0.9096222125848756,1,2,0.5624587969543428,3,2,0,-1,0,0,0,-1,0,0,0,2,-1,1,-1,2,1,2,0,-1,-1,1
1,-0.11984893560190177,0,1,-0.3909871368007902,2,1,0.8358705168159529,1,2,-0.20276882935084015,2,1,0.06389748317499415,1,1,-1,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,-1,0,-1,0,2
0,0.039549071291277334,2,2,0.20626023850061326,2,2,-0.33600925311357327,1,2,-0.5338489746820588,1,1,-0.06146103375414558,3,1,0,-1,0,0,1,1,-2,0,0,0,1,0,1,1,-1,1,-1,-1,-1,0
1,-0.4561825193379266,2,2,0.004216560186661071,1,2,-0.32625731129305047,0,1,0.5819474629657245,2,2,-0.5190067288351349,4,4,-1,-1,0,0,1,0,1,0,0,-1,0,0,1,0,0,2,0,-4,0,0
1,0.08410069037107608,3,2,-0.15015359785014462,2,0,1.0792898313221118,0,0,-0.3799058739107166,0,1,-0.160163155023557,3,0,-1,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
0,-0.5850584277826556,4,0,-0.640033883214832,1,2,0.0035118518476919018,1,0,-0.31532248084894804,2,1,-0.240783042613568,3,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-2,0,0,0,-2,0,0,-1
1,0.3837264127697029,2,1,0.4365610868698423,1,0,0.19610832850884755,1,0,0.013879077412129237,3,1,0.49807667068304035,2,4,0,0,0,0,2,0,0,0,0,0,0,1,0,1,-1,1,0,-1,-1,1
1,-1.0340000841781616,2,0,0.09146672743646231,0,2,-0.3131647151510574,1,0,-0.30816147454493453,0,0,-0.5483107954655854,5,3,0,0,0,0,2,0,-1,3,0,0,0,0,0,0,0,2,-1,0,0,-2
1,-0.2783359849597319,2,1,1.0261144159355358,2,2,-0.16020517133079826,2,0,0.38613794359018705,1,0,0.18566096416782193,2,0,0,-1,0,0,2,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0
1,0.281322649863059,2,0,0.665473297331806,6,1,0.5332487561186057,4,1,1.0131453760569222,5,3,0.6825771419763944,2,0,0,1,0,0,2,2,0,0,0,4,-1,1,-1,1,-1,1,0,0,0,5
1,-0.31766606803320285,2,0,0.3701723223410002,3,3,0.2005237093822657,4,3,0.39161788208019005,4,4,0.8248991593729651,1,0,1,1,0,0,1,-2,2,0,-2,-1,0,0,0,-1,0,-2,0,2,3,2
0,-0.809701722153599,0,0,-0.7369052795676108,1,0,-0.3272756600707309,1,0,-0.3151927164021632,2,1,-0.5942547385498793,2,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,-1,0,0,-1,-1,0
0,0.31589371088201657,2,1,-0.18768555054671407,7,1,-0.05069226996090778,2,0,-1.331214379295601,0,2,-0.565127920688811,5,0,-1,0,-1,0,0,-2,-4,0,0,0,0,0,0,0,0,0,0,0,-1,-3
0,-0.5007827900568748,1,0,-0.1295596337689159,3,2,0.03235127916609885,1,0,-0.09943032505030983,3,1,0.08162660086168791,4,3,0,-1,0,0,-1,0,-1,1,0,0,0,-1,0,1,-2,2,0,-1,-2,-1
0,0.444210881698528,2,1,-0.6620422173583961,2,1,-0.030939341226423146,1,2,-0.33286765735362744,2,1,-0.1718550285407119,4,3,-1,1,0,0,-2,0,0,1,1,-1,0,0,0,-1,-1,2,0,-1,1,-2
1,-0.17777830256435725,1,0,-0.10138058425260223,0,0,0.22489601422658503,0,0,0.2860037879684154,1,1,0.07511563627776449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
1,0.05593703233972456,3,2,0.08339785571437937,1,2,0.019047660702448354,3,1,0.4527873918862448,2,1,0.2461605872693978,3,0,-1,1,0,0,0,2,1,0,1,-1,0,0,0,-1,0,3,0,0,0,1
0,0.36467774234669953,0,1,-0.024152955698460335,2,1,0.1512495311187562,1,0,-0.5557173437167232,3,1,-0.027325358984892162,4,2,0,0,0,0,0,0,-1,1,0,0,1,0,0,-2,-1,1,0,-2,-1,-1
0,-1.0868279148625368,2,1,-0.3280080950276754,3,2,-0.34524995340444425,2,0,-0.5150854239644592,0,1,-0.4593523692736096,2,1,0,-2,0,1,0,-1,1,-2,1,2,-2,0,0,0,0,0,-1,0,0,-1
1,0.6374721275120341,2,1,0.2864127403032387,2,3,0.07628468759894334,0,0,-0.10739570185297327,1,1,0.4382472386358689,5,1,1,0,-1,0,0,-2,0,1,1,1,0,1,1,0,-1,3,0,0,0,-1
0,0.0554463874350996,3,1,0.2285064192205153,1,1,-0.47513184644236234,0,0,0.37477155936616036,0,1,0.2878075402133217,0,3,-1,-1,0,0,1,-1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1,-0.3009832920425558,1,1,0.029002261063872183,0,1,0.3250440681092186,0,1,0.0002701929104048511,2,0,-0.34131510610074584,2,2,-1,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,1,-1,-1,0,1
1,0.4972090571854372,1,2,0.5811803383926137,4,0,0.7930654835602639,4,1,-0.13939181752780413,2,2,0.08025801172648715,1,1,-1,1,0,0,1,2,1,1,0,1,0,0,0,1,0,-2,0,0,1,0
0,0.4713011363299801,1,2,-0.007545261221022619,1,0,-0.3287101681596315,1,1,-0.37731379089889205,4,1,-0.3026174558813967,2,1,-1,0,0,0,1,1,0,1,-1,0,0,0,1,-2,-2,0,-1,-1,0,0
0,0.131333001470271,5,1,-0.9480039382450126,4,2,0.19877986411449747,2,1,-0.07286700341078718,2,2,-0.6050348690549802,3,2,-4,0,-1,0,1,-2,0,-2,0,-1,2,1,0,-1,1,1,0,-3,0,0
0,-0.24850003420227534,0,1,-0.3232064640092227,3,0,-0.6215044673886478,0,2,0.06939403929341464,1,0,-0.31873376643189566,6,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-2,0,-1
0,0.06884368114249023,1,2,-0.12491339660576253,1,0,-0.9930523905251348,3,1,0.20757826458347872,1,0,-0.2258680015255871,2,2,-1,0,0,0,2,0,0,0,0,-2,0,-1,0,0,0,0,0,0,-1,0
0,-0.9557631678301104,2,1,-0.1555038412170874,3,1,-0.4122300595388883,2,1,-0.6885893868111763,2,2,-0.121029177717757,3,3,-1,0,-1,0,-1,1,0,0,0,0,0,2,0,-1,-1,1,0,-1,-1,-1
1,0.5750874928196054,1,1,0.3214181184335142,0,2,-0.2626806306871243,3,1,0.5786086521879618,2,1,0.3409209875010508,3,0,0,3,-1,0,1,-2,1,1,-1,0,1,0,0,0,-1,2,0,0,0,0
1,-0.5210482520683788,1,0,0.20600346079741505,1,1,-0.06511613861822252,1,3,0.3977229139766748,2,1,0.21995820692038742,3,1,0,0,0,0,0,1,2,0,0,-2,0,0,0,0,0,1,1,0,-1,0
0,-0.48679025744052157,1,2,0.22503871593424493,0,1,-0.4516212672018365,1,0,-0.09382001660626527,1,2,-0.42271328302015015,2,1,-1,0,0,0,2,0,2,0,0,0,0,-1,0,0,0,1,0,-2,0,0
0,0.935316033810944,1,1,-0.5231056588836438,2,1,-0.16283512807471245,2,2,-0.7277764227115459,5,3,0.28306659439463405,5,2,-1,1,0,0,0,1,-2,1,0,-2,0,0,-1,-1,0,-2,0,-1,0,1
0,0.6348098153940903,0,1,-0.20631450122530104,5,2,-0.2564926427393404,3,0,-0.3422088718303475,0,1,-0.4536380733391708,0,2,1,0,0,1,0,-2,-2,0,0,-1,0,-1,0,1,0,1,0,0,0,0
1,-0.23574397132405928,1,1,-0.0007501664303984409,3,1,0.7257320943776341,1,0,0.7160408831886091,2,1,0.7314127557849466,3,0,1,0,0,0,-1,1,0,2,0,1,0,0,1,-1,0,1,0,0,0,2
0,-0.4980747181028725,2,2,-0.7506196561721153,3,0,-0.5471716574594647,3,0,0.039298067268455174,1,2,-0.24422843149195375,4,1,-1,-1,0,0,1,-1,0,0,1,-3,0,0,0,-1,0,0,0,-2,0,-1
1,0.10976480586780094,1,1,0.7553286367972561,1,0,0.5087357697223898,3,1,-0.18182210864785975,0,0,-0.028577994976190395,1,1,-1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
1,0.8394281447218176,1,1,-0.19506105155517717,1,1,0.18721090957830783,2,1,-0.3163624995169387,0,3,-0.40815818626549494,2,3,0,0,0,0,1,1,-1,0,0,-1,0,1,0,0,0,-1,0,-1,0,-2
0,-0.489832528719164,1,0,0.2026393503285851,1,1,-0.21217380074900047,2,3,0.6198887169165594,1,1,0.020446254712414208,1,2,-1,0,0,0,0,3,1,1,0,-1,-1,0,0,1,-1,0,0,-1,0,0
0,0.5098250844143152,1,0,-0.5695885599022024,3,1,-0.09350050077651567,2,1,-0.6111659623757129,4,1,-0.014521461714764664,2,1,0,0,0,0,-1,-1,-1,0,0,-1,0,1,0,-3,0,-1,0,-1,0,0
1,-0.31913880753466844,2,1,0.2814235566465069,5,1,-0.0016883501527697724,0,2,0.9216140474540409,1,1,0.5493520163424563,3,2,1,-1,0,0,1,-1,1,1,-1,2,0,1,0,1,0,1,0,-1,-1,0
0,0.03710500028828189,1,0,0.025365582374647797,5,0,-0.27779540205646597,0,2,-0.22793699019359684,1,2,0.09137574300814706,1,2,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,-1,1,0,0,0,0
0,-1.0269486180218772,5,1,0.674954964641056,4,0,-0.993854919867112,1,3,-0.6728895984554734,1,2,-0.7180962501228475,4,3,-2,-2,0,0,0,1,0,0,-1,0,0,0,0,0,2,0,0,0,0,-4
0,-0.7995354175983048,2,0,-0.4490068173042856,3,0,-0.6508440674114057,3,1,-0.892007648843817,2,0,-0.8190860190471744,6,0,-2,0,0,0,-3,1,0,0,0,-1,-1,-1,0,-1,0,-1,0,-2,0,-4
0,-0.5513898165126034,1,0,-0.2202712693266555,1,1,-0.040882880332413545,1,2,0.04144998079264142,1,0,-0.4328182502835873,3,2,-1,0,0,0,0,2,0,-1,0,0,-1,0,0,1,0,1,0,-1,-1,-1
0,-0.21538031617107628,1,0,-0.006720461302904332,1,1,0.6461991725989936,1,3,-0.5309432166472465,5,4,0.14778688533572434,0,1,0,1,-1,0,0,1,0,1,-1,0,1,0,-1,-2,0,-2,0,1,1,2
1,0.1592745015308338,0,0,-0.4843173461817839,0,2,-0.1945910824714474,1,2,-0.4490012423040382,2,3,-0.1387138384525379,1,4,0,0,0,0,0,1,-2,0,-1,-1,0,0,0,-2,0,0,0,-2,-1,1
0,-0.7804767726336254,1,1,-0.22633831034757865,0,0,0.09876631728796663,0,1,0.15408490483210208,1,0,-0.04411237049692156,2,1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2
1,0.6081271937252402,5,0,0.010478085393505265,1,0,0.634224967790847,3,0,0.2992450420366355,1,1,0.16499143292394755,1,1,0,0,0,0,4,2,0,0,0,0,1,0,1,0,1,1,0,-1,0,0
1,0.40117222066490177,1,4,-0.07911364797147255,1,3,-0.2003929855895303,0,2,-0.6346909405986464,2,0,-0.7665505874155871,0,2,-2,-1,0,0,1,-2,1,-1,0,-1,0,0,0,0,0,0,0,0,-1,-1
0,-0.5881878430904389,2,1,0.04062127114940276,3,0,-0.002402490215304556,3,2,-0.2724106807219677,2,3,0.13004007917515925,4,2,-1,-1,0,0,1,1,-2,0,0,-2,0,1,0,-2,0,1,0,-1,1,-2
1,0.7637217060192047,0,1,0.6022329708104329,1,0,0.44742595353081677,3,0,0.6773222151296601,2,1,0.6523441512458488,4,0,-1,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,1,0
0,-0.009738837182895364,0,1,-0.7102672727754185,1,0,-0.09678314256511482,0,1,-0.867802797702027,1,0,-0.5277624264960938,7,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,0,0,-3,-1,-3
1,0.43283308224289313,2,0,0.35085002738687865,1,1,-0.22882262180748314,1,0,0.23046382008062646,1,0,0.27495939829810806,0,2,1,1,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0
1,1.2552934180005781,1,1,0.45943161863729726,3,1,0.27194760073223573,4,2,0.6645882984530576,5,1,-0.03282902065200612,5,3,3,0,1,2,0,2,3,0,1,-1,0,-1,0,0,1,1,0,-1,-2,1
0,-0.3883382508583742,0,0,-0.09408251219211405,3,0,0.0624147415712105,4,2,0.05787195031334903,1,1,-0.49179412537007655,2,1,0,0,0,0,-1,0,1,0,0,-2,0,-2,0,0,0,0,-1,0,0,-1
1,0.8359473437168855,2,0,0.7402146934655768,1,3,-0.22618914080905075,4,0,1.2038781370293723,3,4,0.3534487818348834,5,3,0,0,0,0,1,1,3,4,0,0,0,0,0,-2,-1,1,-1,0,0,-1
1,-0.43160183812805686,0,1,0.002453753270254491,0,1,-0.5675721826680755,3,2,0.4259392094885171,3,1,0.9245492621050253,3,3,0,-1,0,0,-1,2,1,0,0,-1,-1,2,0,-1,1,1,0,-1,0,0
0,-0.14961673282358687,0,1,0.4464475353096801,1,2,-0.010645176754688377,0,1,-0.09363642760912472,0,0,-0.425525004579164,3,2,2,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,1,-1,0,0,-2
1,-0.19892705352621476,0,0,1.049494991051319,0,0,-0.10152664806790723,0,0,-0.05803399966658457,1,2,0.1714175697145793,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,-1
0,0.7966611009951595,1,3,-0.3974571090828262,0,3,0.18441339391000522,1,1,-0.05732733274067263,2,0,0.37274047841679886,3,4,1,-1,0,1,2,1,0,0,1,0,0,1,0,-2,0,2,0,-1,0,-1
0,-0.44856057541824007,2,0,-0.023920880295086017,1,2,-0.3481365085341016,0,0,0.15528390610649898,2,2,0.2838292591502505,2,1,-1,0,1,1,0,0,-1,0,0,0,1,0,0,-1,0,-1,0,1,-1,-1
0,0.08062164490579223,1,0,-0.1634786601436815,4,2,-0.793905670525005,2,1,-0.863935408050459,1,0,-0.48313098466749,5,1,-1,0,0,0,0,0,-3,0,0,0,-2,0,0,1,0,0,0,1,-2,-3
1,-0.34713968466466044,0,0,0.04887833236922108,2,0,0.4568490479367285,1,3,0.5106551819826122,1,0,0.4600712528933474,3,1,0,1,0,0,0,0,0,0,-1,-1,0,1,0,0,0,2,0,1,-1,1
0,0.4777122282085368,0,1,-0.1882352152570005,1,0,-0.07561704664469493,3,1,-0.476736265533844,4,2,-0.4192657996117653,5,4,0,0,0,0,1,-1,1,1,0,-2,0,2,0,-3,-1,1,0,-2,0,-2
0,-0.31421090303620897,0,1,-0.05066181120839189,2,2,-0.03852307180334417,1,0,0.18536791224346996,1,0,-0.38628132671908855,4,3,1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,2,0,-2,0,-2
0,-0.26412323233143054,2,2,-0.33192456945387294,1,0,-0.006716333543034102,1,1,-0.16965982452016362,1,1,-0.06165659134879597,2,2,-2,0,0,0,2,0,1,1,0,-1,0,0,0,-1,0,1,0,0,0,-2
1,0.4265445316071977,1,1,0.3958098866694485,2,1,-0.2971923616041851,4,0,0.019402531222515607,0,2,-0.12473235710587656,2,1,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,-1,0,0,-1,0
1,0.16597318316773535,1,0,0.3385112705438407,2,0,0.8411987432900527,2,0,0.10031110761467212,1,0,0.3436902617446201,3,2,0,0,0,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,-1
0,-0.39481041638491626,0,1,0.3602816140708181,1,1,-0.05560870503629864,0,2,0.38418922608225875,2,2,-0.014950341465971446,6,7,1,0,0,0,0,2,1,2,0,0,1,1,0,0,0,2,0,-3,0,-3
1,0.5584373399207718,0,0,0.1524212810753238,1,1,-0.06641087804880581,0,1,-0.28330433477581113,1,2,-0.21788821836185976,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,-1,-1
0,-0.3810736316949897,1,0,-0.4911708097050457,1,2,0.07597870940582908,1,1,-0.2825200611044036,0,0,-0.26378678918377413,2,0,-1,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,-2
0,0.8027160272540838,1,0,-0.11904769719349638,3,2,-0.07872436409664972,0,1,-0.39554632496184616,2,3,-0.02787761486122897,5,1,0,0,0,0,0,-1,-1,1,0,1,1,0,0,-1,1,-1,0,0,-1,-3
1,0.6844600223715833,1,1,0.2334935137501139,0,2,-0.2948034303847832,4,0,0.10770782819318045,1,1,0.2113398795348171,2,2,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,1
0,0.4497205130390474,0,3,-0.10293095658754167,2,0,-0.41812094238133773,3,1,-0.8395457508118648,1,1,-0.4907836977223124,3,1,0,1,0,0,3,0,-1,1,0,-2,0,-1,0,0,-1,0,0,-2,0,-1
0,-0.13070369164459367,0,1,0.35379144356284725,3,0,-0.15427394555080318,0,1,-0.1760179281756345,0,1,0.07262067216508056,0,1,0,0,0,0,0,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.8101754411199826,2,0,0.3075673059187156,4,0,0.969353507802913,1,1,0.5250468706180829,5,0,1.1324502960236498,2,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,1,1,1,1,3
0,-0.24131144798593387,4,4,0.3056726605173986,2,1,0.3806076277737543,0,3,-0.759318659406112,1,1,0.23535084714807966,3,2,-3,1,-1,1,1,-1,1,0,2,0,0,0,0,-1,2,1,0,1,-1,-2
1,0.3857958664728385,5,1,0.7016240348371436,3,1,0.6967386221305154,1,1,0.43372107488166417,3,0,1.0776784089104114,1,1,0,-1,0,0,2,1,0,1,1,2,1,0,0,0,0,0,2,0,0,0
0,-0.10157098313967765,3,1,-0.32476637052421203,1,1,-0.09215412701155144,1,2,-0.39039728611946317,0,0,-0.6747935088474625,2,1,-3,0,0,1,0,-1,0,0,-1,0,0,0,1,1,2,0,0,0,0,-2
0,0.0914392642077135,1,0,-0.09688125738686888,0,0,-0.08899488227376194,0,3,0.8506032618063029,0,0,0.3890651198245666,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-0.1924232443076252,1,0,-0.4470885327424845,0,3,-0.682198037394087,0,0,-0.19036007245044548,1,2,-0.26682883420415754,0,4,0,0,0,0,-1,-2,1,0,1,0,0,0,0,-1,0,-1,0,-2,-1,-1
1,0.24507651636626776,2,1,0.4604110360581577,2,0,0.43884914325092345,0,2,-0.0077671998281164355,2,4,-0.3374481656865835,2,1,-1,0,0,0,2,0,0,1,0,1,2,-2,-1,-1,0,-1,0,1,0,-1
1,0.12678529051076104,1,1,0.16403815836539823,1,1,0.48599665522788926,0,0,0.6860486258354707,4,1,0.3432002716690258,4,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3
1,0.4461638539110262,2,1,0.003864709090877925,1,2,0.07177745161873733,0,2,-0.463603101322125,1,1,0.07418277952817044,2,0,-1,0,0,0,1,-1,-1,0,1,1,-2,1,0,-1,0,1,0,0,0,1
1,-0.606624995413648,2,0,-0.017241715714600713,2,0,0.6769372648332412,2,1,0.5848595430018697,3,1,0.2977718648998066,4,3,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1,1,0,-1,-1,0
0,-0.3261090322229006,1,1,-0.401420935244898,0,0,-0.08729842968525596,2,0,-0.5222120725801368,4,3,-0.3560231157121424,1,2,-1,0,0,0,1,0,2,1,0,-2,1,1,0,-2,0,-2,0,0,0,-1
0,-0.4295800568627269,0,0,-0.03530380045483852,1,1,-0.10317280223069518,0,2,-0.3300630266698612,0,1,-0.23747370474047658,3,0,0,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,-1,-2
1,-0.6014641752227486,0,0,-0.20302149258426386,1,2,-0.26344563509358343,1,1,0.10715483435322093,1,1,0.08335329867528785,1,2,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,1,0,1,0,-1,0,0
0,-0.14478105075784733,0,2,-0.04919602165819077,3,0,-1.1111698469275997,0,0,-0.8883876195866638,4,0,-0.8451741151042387,4,0,0,0,0,0,2,-1,0,-2,0,0,0,0,0,-2,-2,0,0,-1,-1,-2
1,-0.43737840865242167,0,0,0.03190054581107353,1,0,0.3022941836233904,1,0,0.12094974235982998,2,0,0.3560038627651339,2,4,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,-1,-1,-2
0,-1.3041503761776105,2,1,-0.15714898058686538,2,2,0.09379193931447109,0,2,0.49753375566085417,0,1,-0.42398340704237797,3,1,-1,-1,0,0,0,1,1,-1,0,0,0,1,0,2,1,0,-2,0,0,-1
1,0.8006911917765933,1,1,0.11984873594031305,1,0,0.08437972722377621,0,0,-0.530154285101661,1,1,-0.1414702823883273,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,-1
1,-0.40113189725362564,1,0,-0.13088380622692783,2,1,-0.4855692522694135,1,1,0.6418052967746063,1,0,0.40119519385062724,1,0,2,0,0,0,-1,1,1,0,0,-1,0,0,1,0,0,1,0,0,0,0
0,0.7472108210491392,1,1,-0.35155111065778843,2,3,0.09708639329938504,3,1,-0.482070113728874,4,1,-0.16721079283832505,3,2,-1,0,0,1,1,1,-2,0,0,0,-2,1,0,0,-1,-3,0,0,0,0
0,-0.6979803030268419,0,1,-0.5334265529615343,2,0,-0.37237527341424176,1,0,-0.013107375272223979,0,0,-0.15830932247327842,0,0,0,0,0,0,1,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,-0.6646551430011187,1,0,0.17004208905678134,0,1,0.06394910286194833,1,2,0.6382459246194494,0,1,0.7001055245775876,0,5,-1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0
1,-0.3516601659299925,3,1,0.5050598908873861,3,0,0.21458228227187923,2,2,0.24702112713439245,1,1,0.4547186720298255,2,1,-1,0,0,0,2,0,0,1,-1,3,0,0,0,-1,1,1,1,0,0,0
0,-0.17334207031967042,0,1,-0.3750273184961014,4,2,-0.06982144949757138,2,0,-0.5788843302582822,3,0,-0.5053718447806673,6,2,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,1,0,-1,0,-5
0,-0.08664240906849298,1,1,-0.17222705241885056,1,2,-0.05823464038968951,3,0,0.4843875654661669,1,4,-0.1999853358048023,1,5,0,-1,0,0,1,-1,1,3,0,-1,1,1,0,1,0,0,-1,0,0,1
0,0.10538789821871136,5,2,-0.3079992562559601,0,1,-0.05020456025503699,2,1,-0.037336151272972816,1,0,-0.2535289400748555,3,2,-5,0,0,0,0,1,0,2,1,-2,0,0,1,0,0,-1,0,1,-2,-1
0,0.8833341842113652,2,0,-0.2629911277956364,2,1,0.03344038374946705,4,1,-0.4037152211025775,1,0,-0.49016095416641003,1,0,-1,0,-1,0,0,1,-2,0,0,-2,0,-1,0,-1,0,0,0,-1,0,0
1,0.4794521876247441,2,0,0.22907329531199758,1,0,0.6536036005068329,1,1,0.7603959427838267,0,0,0.518745297145092,5,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,-2,0,0
0,0.207211935948938,1,0,-0.31615229405682926,2,2,0.4134719049408416,2,1,-0.39203316601420213,2,1,-1.0330823549558301,3,3,0,0,0,-1,0,1,0,-1,0,1,1,1,0,0,0,-2,0,-1,-1,-1
1,0.8956784058442878,2,0,0.6489773162574062,3,1,1.0922175648463792,1,0,0.8848758794712956,0,1,1.174563896245833,2,1,0,1,0,0,0,0,-1,0,0,1,0,1,2,0,0,0,0,1,0,0
1,1.3258980130330233,0,1,-0.1853184555656884,1,0,0.09795696958766506,0,0,-0.02098332944696351,2,0,0.11499410480231513,4,2,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,-2,0,0
1,0.06693177251114989,2,0,-0.10021575584732889,3,0,0.3784513195799414,0,2,0.3591468360038323,2,0,0.5665876577175398,3,2,0,0,0,0,1,0,1,2,1,0,1,0,0,1,0,1,0,-1,0,-1
1,0.4587459813772372,2,1,0.3400417817729247,2,0,0.10201495761337348,0,0,0.5250856905717202,2,0,0.6887714965603762,2,4,2,-1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,-3,-1,0
1,0.32594683546823117,0,0,0.22863240409354466,2,1,0.052427063094801905,2,3,0.44224589223527605,3,2,0.8967262431428336,4,1,0,1,0,0,0,-1,2,3,0,-1,-1,0,0,-1,0,1,0,0,0,1
0,-0.21739547850694954,2,0,-0.4252117411728154,0,2,0.05615494538015049,3,0,-0.8691967750684132,1,0,-0.9857279558623284,6,2,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,1,-2,-1,0,-3
