TOP1_GOLD,JUNGLE1_GOLD,MIDDLE1_GOLD,BOTTOM1_GOLD,UTILITY1_GOLD,TOP2_GOLD,JUNGLE2_GOLD,MIDDLE2_GOLD,BOTTOM2_GOLD,UTILITY2_GOLD,TOP1_TOP2,TOP1_JUNGLE2,TOP1_MIDDLE2,TOP1_BOTTOM2,TOP1_UTILITY2,JUNGLE1_TOP2,JUNGLE1_JUNGLE2,JUNGLE1_MIDDLE2,JUNGLE1_BOTTOM2,JUNGLE1_UTILITY2,MIDDLE1_TOP2,MIDDLE1_JUNGLE2,MIDDLE1_MIDDLE2,MIDDLE1_BOTTOM2,MIDDLE1_UTILITY2,BOTTOM1_TOP2,BOTTOM1_JUNGLE2,BOTTOM1_MIDDLE2,BOTTOM1_BOTTOM2,BOTTOM1_UTILITY2,UTILITY1_TOP2,UTILITY1_JUNGLE2,UTILITY1_MIDDLE2,UTILITY1_BOTTOM2,UTILITY1_UTILITY2,TOP2_TOP1,TOP2_JUNGLE1,TOP2_MIDDLE1,TOP2_BOTTOM1,TOP2_UTILITY1,JUNGLE2_TOP1,JUNGLE2_JUNGLE1,JUNGLE2_MIDDLE1,JUNGLE2_BOTTOM1,JUNGLE2_UTILITY1,MIDDLE2_TOP1,MIDDLE2_JUNGLE1,MIDDLE2_MIDDLE1,MIDDLE2_BOTTOM1,MIDDLE2_UTILITY1,BOTTOM2_TOP1,BOTTOM2_JUNGLE1,BOTTOM2_MIDDLE1,BOTTOM2_BOTTOM1,BOTTOM2_UTILITY1,UTILITY2_TOP1,UTILITY2_JUNGLE1,UTILITY2_MIDDLE1,UTILITY2_BOTTOM1,UTILITY2_UTILITY1
5522,5990,5607,6778,4164,4597,6190,5982,4801,4198,3,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,3,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6941,6820,5318,5965,4482,4238,5863,5702,4266,3753,5,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
6476,6351,7359,6888,7087,4710,6015,4481,5405,4945,3,0,0,0,1,0,1,0,1,0,0,0,2,2,0,1,1,0,3,1,1,1,2,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
4997,5269,4557,6426,4795,7330,7098,9299,5901,3520,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,3,4,2,0,1,0,1,1,1,0,0,0,0,0
8640,7199,6390,7139,4773,4015,4579,5969,4180,3465,3,4,0,1,0,0,1,4,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0
6996,5852,5758,5341,4537,4803,6321,6646,4926,4307,3,1,0,0,1,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,2,1
6125,7835,5912,6784,4547,4311,4839,4675,4636,3574,0,0,1,0,0,1,1,2,1,2,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6579,6172,7552,5823,4390,5330,6546,6262,6200,6390,1,1,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,2,2,1,1,0,1,1,0,0,0,1,0,4,0,0,0,0,1,2
5672,7947,7133,5663,4387,6783,5498,4944,5595,3819,2,0,1,0,0,0,1,1,3,3,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,3,2,0,0,0,0,0
8645,4319,6406,6113,4571,5616,5804,5594,5759,4251,7,2,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
4865,6008,7695,5992,4955,7964,4919,5320,4209,3024,0,1,0,0,0,0,0,2,0,0,1,1,2,1,1,0,0,0,0,1,0,1,0,1,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4698,5871,5434,5053,3641,7115,5795,5215,8546,4566,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,5,1,0,1,0,0,0
5149,6796,6315,7608,5283,4800,4797,5493,5271,3760,2,0,0,0,0,1,0,0,3,0,0,3,3,0,0,0,0,0,1,6,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,1,0,0
6555,5746,4946,5881,4105,5532,5478,6124,6269,3555,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0
5920,7640,5921,5343,3754,5987,4951,5593,4182,4174,2,1,0,0,0,2,3,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3260,7216,7156,6560,4345,7703,6081,5752,4587,3749,0,0,0,0,0,1,0,0,2,2,0,1,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0
7755,6561,5584,6732,4888,4513,4862,5192,4003,2846,3,2,0,0,0,0,1,1,1,0,0,0,3,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5705,6833,6538,6738,5372,5513,6648,4592,4365,3526,1,0,0,0,0,1,1,1,1,2,0,2,2,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,5063,5935,4169,4592,7043,5313,6390,5191,3586,4,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
5952,6363,6292,7384,4110,5675,5722,5755,6485,4121,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,1,1,2,0,0,0,0,1,0
4600,6564,4532,5950,3984,5737,6688,5549,5628,3620,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1
6127,5399,7942,6333,4025,4297,5737,4570,4480,4322,2,0,0,0,0,0,1,2,0,0,1,1,3,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
8539,6937,6957,5444,4420,5040,5214,6219,6123,3565,3,1,0,1,1,2,1,0,0,1,0,0,2,1,1,0,2,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,2,1,0,0,2,0,0,0,0,0,0
6108,6495,5125,7470,4697,4649,6722,5959,5462,4046,1,0,1,0,0,0,0,0,3,2,0,0,0,1,1,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,2,1,1,0,2,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0
5173,6429,5592,8025,4690,4866,5404,4691,4465,2901,1,0,0,0,1,1,1,1,0,1,0,0,1,0,2,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6343,8072,5691,6661,4746,4406,5302,5141,3987,3533,0,0,0,0,1,3,3,2,0,1,0,2,1,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5278,6164,5417,4934,4227,5503,6910,5176,6666,3970,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
5594,5360,6892,4402,3845,6652,5249,5995,6591,3936,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,1,0,1,3,0,0,0,1,0
5495,6351,7047,5739,3316,4881,5608,4327,4953,3454,0,0,0,0,0,1,0,1,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8458,5365,7202,5186,3899,4174,5256,3281,5018,3612,3,1,1,0,1,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5163,7976,5486,8845,6144,5256,4769,4344,4409,3616,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,3,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5990,6054,6734,6304,4521,4459,6191,7082,4986,2903,1,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
5281,7326,5331,4921,4223,5161,7181,7921,6141,4169,0,1,0,0,0,1,2,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,1,1,2,1,0,3,3,0,1,0,1,0,3,1,0,0,0,0,0
5715,7273,7957,6951,4077,4870,4590,5657,4749,5341,1,0,0,0,0,1,0,1,1,0,0,4,2,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1
5395,5013,4657,5303,3678,5529,6335,7659,4508,4267,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
5033,5708,5606,5827,3937,5872,4652,5108,5447,4953,0,2,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2
4819,8311,6512,5760,6512,4836,6023,5847,5395,4778,0,0,1,0,0,1,2,1,1,2,1,2,3,0,0,0,0,0,1,2,0,2,0,3,0,1,0,0,0,0,1,0,1,1,0,2,1,1,1,1,0,0,0,2,0,0,0,0,0,3
4756,6548,5947,6377,4459,5935,5555,6025,4987,3618,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0
5990,5948,5640,6941,4347,4165,5717,6035,4750,4079,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3755,4831,6213,5879,4053,6849,5860,6354,5511,4075,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,0,0,1,0,2,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1
6405,6687,6294,6867,3661,4314,6623,7775,5358,3734,3,1,0,0,0,0,2,2,1,1,0,1,3,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,2,0,1,0,0,1,0,0,0,0,0
7570,7063,5974,6590,5304,5199,5171,5443,4942,4046,3,0,0,0,0,1,1,1,1,2,0,0,1,0,1,0,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0
7355,5534,6204,6077,5124,4005,5258,4564,6064,4310,3,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0
4924,7904,4950,5323,4032,5480,5830,4909,5566,3791,1,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
7713,5217,5446,6226,4334,4244,5281,5022,4210,3613,3,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3956,9043,6322,7097,4902,7201,6056,5344,5017,3935,0,0,0,0,0,1,3,3,2,3,0,0,2,2,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7693,5504,5918,4527,3336,4291,5214,5043,5474,3575,3,1,1,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4180,5846,6072,7824,4177,6554,6257,4974,6916,3553,0,0,0,0,0,1,0,0,0,2,2,0,0,2,1,0,1,1,1,2,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0
6366,5403,5672,7913,5651,4242,7996,5582,4856,3503,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,1,3,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
6338,5242,6067,4683,3578,5548,5434,6310,5755,3920,3,0,0,0,1,1,1,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
7898,5478,4724,5791,4062,4037,5527,5868,5136,3014,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0
5335,6774,5852,5708,3831,5070,7103,5820,7664,5621,1,0,1,0,0,2,1,1,1,2,0,1,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,0,1,0,0,4,2,0,1,0,1,1
5806,6737,4796,6662,3650,5664,6172,4835,4985,4000,3,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
4625,6151,6402,4923,3245,5410,4776,5034,5514,3855,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
5577,7568,6093,4721,3533,5172,4702,5118,5663,3455,0,1,0,0,0,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
4903,6648,5791,5638,3940,5703,4660,5705,4834,3361,1,0,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
5009,5528,6091,4138,4838,5271,6508,4441,5515,3562,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7288,6599,5929,7541,4746,4405,3544,4329,5855,4747,2,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1
7476,6042,7179,8424,5919,3909,5044,4836,4067,3212,2,2,0,0,0,0,1,1,0,0,0,2,3,1,2,0,1,0,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6221,8167,7999,6380,4195,4525,4957,5477,5262,3378,3,0,1,0,1,1,5,1,1,1,0,0,2,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
7508,7195,6096,6107,5374,4986,5292,6070,5644,4558,1,1,0,0,0,1,2,1,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,2
5782,5751,5675,4382,3727,5391,5539,5990,6865,3402,2,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0
5345,6711,8851,5513,4587,4867,5777,3869,9207,5259,1,1,0,0,0,0,0,0,1,3,1,1,5,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,0,2,0,1,0,2,1
4766,6518,6141,4953,3759,5053,5312,5544,5894,4986,0,0,0,0,0,0,1,2,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,2
5511,7678,7574,5553,3890,5157,4528,6052,5857,4245,0,0,0,1,1,1,1,3,0,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,1,0,0,0,0,1
4488,6292,7057,7237,5197,6493,4312,4617,3338,3364,0,0,0,0,0,0,0,2,2,0,0,1,0,3,1,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6918,4863,5047,5473,3927,4696,6197,6241,4961,4622,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0
5735,7772,6451,10690,5749,4203,4405,5185,3553,2838,0,1,1,0,0,2,0,1,0,1,0,1,1,0,0,0,3,3,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
5230,5208,5414,7118,4966,6240,6625,5196,5039,3309,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,3,0,0,0,3,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
6855,7885,5088,6235,4911,5524,4848,5454,3475,3456,2,1,0,0,0,0,2,2,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
8174,6248,5316,4821,3264,3970,5601,5317,6510,4275,2,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1
4393,5588,5180,8022,4029,7855,5575,6820,5150,3452,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,3,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
9083,6662,6460,6351,5143,4302,6471,4446,5069,4365,3,2,2,0,0,2,1,1,1,2,1,1,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1
7420,6992,5368,6701,4971,4215,5472,4338,5594,4162,1,0,1,0,0,1,1,1,0,2,0,0,1,0,0,0,1,0,3,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
5637,6504,7294,7741,5346,4922,5829,6309,4348,3063,2,0,0,0,0,0,2,0,2,0,0,1,5,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0
6190,6105,8040,4980,4524,6114,6897,5573,4720,4707,1,2,0,0,1,0,0,2,0,1,0,0,5,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3845,6182,4904,6220,4153,6796,6658,6780,5467,4216,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,1,2,1,0,1,2,1,1,0,0,1,0,1,0,0,1,1,0
6859,6010,7176,5823,4353,5293,6305,5657,5436,3386,4,2,0,0,0,0,0,1,0,1,0,1,5,0,0,0,0,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
4564,6942,6330,6575,3747,6277,5934,5450,5860,3406,0,0,0,1,0,2,0,0,1,2,0,1,3,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0
7444,7352,6079,5851,3649,4415,5049,5510,5337,3458,3,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5447,6540,7190,6502,4437,5295,5688,4713,4152,3065,3,0,0,0,0,1,1,1,1,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6015,6778,8650,6836,5213,5365,6803,4542,5931,4104,1,0,0,0,0,1,1,1,2,0,0,2,5,0,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1
6199,6618,7345,6455,4777,5453,4588,4542,6743,5317,3,0,1,0,0,1,1,0,0,1,0,2,2,3,1,0,0,0,1,1,0,2,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,0,0
6704,6515,5220,6030,6211,5066,8270,5024,4255,3148,4,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4748,7232,6699,7006,4357,6441,6692,5121,5652,3260,0,1,0,0,0,4,2,1,0,0,0,2,4,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0
6524,5690,6836,3692,3993,4595,6154,6455,8673,4802,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,1,1,1,2,0,3,3,0,0,0,1,1
7894,6276,6804,6971,4166,4770,6963,5574,4793,4060,5,1,2,0,0,1,1,0,1,2,2,0,2,0,1,0,1,0,3,2,0,0,0,1,0,1,0,1,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5530,7439,7763,5733,3525,4768,5576,4395,7065,3669,3,0,0,0,0,0,2,1,0,1,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1
4882,7471,6876,10440,6538,4076,5800,5164,4589,3629,0,0,0,0,0,2,0,3,1,2,0,3,2,0,1,0,1,1,4,2,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4906,7825,7772,6683,5335,5208,8073,6583,5760,3370,0,0,0,0,0,2,2,1,2,2,0,2,1,2,0,0,1,0,2,2,0,1,0,1,1,1,0,0,0,0,1,2,1,3,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0
6511,7028,5221,5774,4554,5042,5750,5651,5388,4108,4,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0
6322,6440,5803,4804,3726,5401,6079,5070,8342,4396,4,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,3,1,0,0,0,2,0
6532,7044,6102,5437,4721,4322,5633,4848,5988,5112,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2
6420,6751,6157,7234,5102,5395,4430,5082,3609,2679,1,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6671,7152,6302,6848,5224,4264,5855,4912,7274,4883,1,0,0,0,0,4,0,1,1,0,2,1,2,1,0,0,0,0,1,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1,1,0
5974,7318,5560,5826,3498,5053,6466,5157,5127,3240,1,0,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6410,7927,5962,6090,4904,5161,8326,5081,5149,4185,1,0,0,0,0,3,1,1,0,1,0,0,1,2,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,2,2,1,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4766,6477,5789,7513,4301,6116,5974,6327,6189,4587,0,0,0,0,0,1,1,0,2,2,0,1,1,1,0,0,1,0,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,1,2,0,0,0,1,1
4141,5146,5391,6108,4915,6372,6169,5413,5555,3804,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,1,0,1,0,1,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6458,6013,5665,5115,4033,4428,6642,6728,6669,6112,2,1,0,0,1,0,2,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,1,1,1,2,2
6015,4659,5675,7478,4099,4767,6428,5013,4831,3821,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
