OUTCOME,TOP_GOLD_RATIO,TOP1_IMPACT,TOP2_IMPACT,JUNGLE_GOLD_RATIO,JUNGLE1_IMPACT,JUNGLE2_IMPACT,MIDDLE_GOLD_RATIO,MIDDLE1_IMPACT,MIDDLE2_IMPACT,BOTTOM_GOLD_RATIO,BOTTOM1_IMPACT,BOTTOM2_IMPACT,UTILITY_GOLD_RATIO,UTILITY1_IMPACT,UTILITY2_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
0,1.1975651431012388,2,1,0.7593575007368111,0,4,0.7928969927881344,0,2,0.7302971576227391,0,2,0.721388136844696,0,3,-1,0,0,0,1,-4,0,0,1,-2,0,0,0,-1,-1,0,0,0,-2,-1
1,0.622020725388601,1,0,1.1189073379753616,1,2,1.1108063631376852,2,2,1.1125082726671078,0,2,1.3359707851491174,2,1,0,0,0,0,-1,2,1,1,-1,0,1,0,0,0,0,0,0,-1,0,-1
0,0.7051965356429047,2,2,0.8966207759699625,0,0,0.902282947077136,0,2,1.8997311827956989,1,3,0.9983844911147012,2,3,-2,0,0,0,2,0,0,1,0,-1,0,-1,0,-1,-1,0,-1,-2,0,1
1,0.8341300191204589,0,1,1.1072650432682631,1,4,0.9037162162162162,0,0,1.2780917553191489,0,1,0.9329254970504698,1,6,1,0,0,0,1,0,-1,0,0,1,1,1,0,1,0,5,0,1,0,-1
0,0.9920701872785558,0,3,0.8234536082474226,0,3,0.8836363636363637,0,2,0.5635459068294889,0,3,0.9440082644628099,3,3,-1,0,-2,0,0,0,-2,-1,0,-1,-1,2,0,-2,-1,1,0,-1,-1,-1
1,1.365904365904366,1,1,1.1630394688306898,2,0,1.0757544652022173,0,1,0.9950023426518819,2,1,0.8384940966807752,2,3,0,-1,0,0,0,0,1,0,1,0,0,0,0,-1,0,1,0,-1,0,-1
1,0.9655939746662102,1,0,1.1280914939242317,2,2,1.3010184097140618,3,1,0.5948969331322272,1,3,1.4744605900484369,5,2,-1,0,0,0,-1,0,0,2,-1,1,-1,0,-1,0,1,0,0,-2,-1,0
0,1.6483723432875976,3,1,1.0962373371924747,0,1,0.986544571108204,0,1,0.910699655906931,1,1,0.8387855462903571,2,2,-1,0,0,1,3,-1,0,0,0,-1,0,0,0,-1,0,1,0,0,0,-1
0,0.6145510835913313,1,1,0.7871824150727947,1,2,0.8045393459758101,0,1,1.5043497172683775,1,1,1.392067817135937,3,0,-1,0,0,0,0,-1,0,0,0,-1,1,0,0,-1,0,3,0,1,0,0
1,0.5569837189374465,0,0,1.2527029891880432,3,2,0.8050176797440647,0,0,1.1267111267111267,1,2,1.2093402117838719,0,5,0,0,0,0,0,-2,0,2,0,0,0,0,0,1,-1,3,0,1,0,1
0,0.6616941928609483,0,1,0.8003472222222222,0,4,0.37223587223587223,0,0,0.9228205577968778,3,1,1.0961660665113324,3,4,-1,0,0,0,0,-4,0,2,0,0,0,0,0,0,-1,1,-1,-1,-2,3
0,0.6713388110198163,1,1,0.7712815715622077,1,3,1.4153293918918919,1,0,1.0307666156722761,1,1,1.299730853927086,1,2,-1,0,0,0,-1,-1,0,0,1,0,0,1,0,0,0,-1,0,0,1,-1
1,1.2185079494496536,0,0,1.1167630057803468,0,3,1.4580467675378266,0,2,1.4101881771526326,1,1,1.0722925457102672,1,2,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,-1
0,0.5666031746031746,2,3,0.852520483266213,1,3,0.6014177541485419,1,3,1.2600853374709078,1,0,1.1239692138537658,2,2,-3,0,0,0,0,0,1,0,0,-2,0,-1,0,1,0,2,0,-1,0,-1
1,1.224096863834855,1,2,1.1903131115459882,2,1,1.205240174672489,2,1,0.7543405421870241,1,4,0.9884133364861669,2,3,-1,0,0,0,2,-1,1,0,0,0,1,2,0,-1,0,1,0,-1,0,0
0,1.1733778426872523,0,0,0.9044998381353189,1,0,1.1756029499701017,2,1,1.3107560219413308,1,2,0.9391546679052485,1,1,0,0,0,0,0,2,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0
0,1.257121852600625,1,1,1.1108386463952917,0,0,1.1410817031070195,3,2,1.2087368194534107,1,2,0.9731929152704644,1,1,0,0,0,0,1,2,1,0,0,-2,0,0,0,0,-1,0,0,-1,0,0
0,0.8078372268274303,0,0,0.9590797041906327,0,1,0.8768314281114152,1,0,1.2057326041863097,2,2,0.8636587771203156,3,2,0,0,0,0,0,-1,2,1,0,0,0,1,0,-1,1,0,0,-1,0,-1
1,1.7514231499051234,1,3,1.1901622718052738,0,1,1.3716749220326545,1,3,1.1958939264328485,0,0,1.2857142857142858,2,3,1,1,0,0,2,1,0,2,1,-1,0,0,0,0,0,1,0,0,-1,-1
0,0.7712915495286919,0,2,0.6493680116674769,0,1,1.086116290896762,1,2,0.8081615481699621,0,1,0.8296096243555119,1,1,-1,-1,0,0,0,-1,0,0,0,-2,0,0,0,0,0,1,0,0,-1,0
0,0.9442372580358729,2,1,0.8014457090126115,1,2,0.9980822873082287,1,0,0.47625079164027867,1,1,0.7862119545287862,2,3,0,0,0,1,1,1,-2,0,1,0,0,1,0,-1,0,0,0,0,0,-2
0,1.2689363416599517,1,1,0.9336500395882819,0,2,0.9178383872607149,1,3,0.7722398429240296,1,4,0.720560152768937,2,1,-1,0,0,0,-1,1,0,1,1,-3,0,0,0,-1,-2,0,0,0,0,-1
1,1.0279281229703399,0,0,1.0738828556168774,1,0,0.8486115757778522,1,2,1.2089216944801027,0,0,1.1546107123136389,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,-1
1,1.2187886279357232,2,1,1.108385933273219,2,0,0.5807302512841871,1,2,0.7542260961436873,0,1,0.9630055147058824,5,1,-1,0,0,0,1,-1,0,0,0,0,0,-1,0,0,0,1,0,0,-1,-3
1,0.9629846093902201,2,0,0.9454630205096333,3,1,0.9206268097428036,1,1,1.4477216865191909,0,1,1.0295656724228153,2,2,-2,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1,0,-1
0,0.672606512230682,1,3,0.5278145695364238,1,3,1.1102831594634874,0,5,0.9980563654033042,3,4,0.9525267993874426,4,3,-2,0,0,0,-1,-1,0,0,0,-4,0,2,0,-1,-2,2,0,-1,0,-1
1,1.5082370297516596,1,4,1.3856041131105399,3,0,0.8515463917525773,1,3,1.829268292682927,1,2,1.4584456974748712,2,4,0,0,-1,0,2,-1,1,2,0,0,1,0,0,0,0,1,1,-2,1,0
1,1.4056681836988,2,0,0.5239612976664769,1,1,1.1098047030689517,2,1,0.9006381039197813,1,0,0.9803203661327231,2,2,1,-1,-1,1,-1,0,0,1,0,-2,0,0,0,0,0,-1,0,-1,1,-1
1,1.1258898463844136,1,1,1.0348039215686275,1,0,0.9943214082907439,3,1,0.8959938366718028,1,1,0.8681389365351629,4,1,0,-1,0,0,0,1,1,0,0,-3,0,0,0,0,0,0,0,-1,-1,-2
0,1.0343944383461399,1,0,1.237716914070667,3,0,1.000809061488673,1,2,0.8992030004688233,0,2,0.7789855072463768,0,1,2,0,0,0,1,0,0,0,0,0,-1,0,0,0,1,-2,0,0,0,-1
0,0.9951568751316067,1,1,0.8991003704357029,2,3,0.8074601454883145,0,2,0.9915482135996927,1,0,1.0870846730975348,0,0,0,0,0,0,-1,-2,1,0,0,0,0,-1,0,0,0,0,1,0,0,0
0,0.5473116754149525,0,0,1.0230875258442453,4,3,0.6781370513200831,0,2,0.9803395889186773,1,2,0.7430283475455174,1,1,0,0,0,0,0,-1,-1,0,0,2,-1,0,0,1,0,-1,0,0,-1,0
0,0.686549179093237,0,2,0.8065610859728507,0,0,1.1216650898770104,0,0,1.5789206992652647,0,0,0.9694533762057878,3,1,-1,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,-1,0,0
0,0.853990914990266,0,0,1.7836905641783691,0,1,1.1040462427745665,1,0,0.65609081647504,1,0,1.0987103174603174,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1
1,1.1939736346516008,0,0,1.0637888850052428,1,3,1.290447504302926,0,2,1.205138418641705,2,2,1.0424739195230999,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,-1,0
0,0.6211791789231359,1,0,0.8096684383700329,0,2,1.037935436804669,1,1,1.3788878416588124,0,4,1.4061502756019728,2,2,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,-4,1,2,1,-2,0,0
1,1.4425263157894737,1,3,1.4501160092807424,0,0,1.9122408406702642,0,2,1.0214657415437989,1,2,1.0475743348982787,1,0,0,-1,0,0,3,2,1,0,0,0,1,0,0,-1,0,0,0,0,0,-1
1,2.063548830811554,1,0,1.3206803567724539,2,2,1.0118641021031818,0,0,1.3987291501191421,0,2,1.2645951035781544,2,3,0,-1,0,2,0,-1,1,1,0,1,0,0,0,1,0,0,0,-1,-1,0
1,1.316614420062696,0,0,0.7784779447406689,4,0,1.23,0,2,0.7151065022421524,2,0,0.8417183551573627,4,1,0,1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,-2,1,-2
1,1.5837894736842106,1,0,0.7778551532033426,2,2,0.9678953626634959,2,1,1.0125752745306411,2,3,0.8783691959229898,2,0,0,1,0,0,0,-2,2,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0
0,0.834774255523535,2,1,0.8588061901252764,1,0,0.8571428571428571,1,0,0.9153957879448076,3,4,0.9812466983623878,1,3,-1,0,0,0,1,1,1,0,1,0,1,1,0,-1,-1,-1,0,-1,-1,0
1,0.7152941176470589,1,2,1.4122926829268292,1,1,0.8089966613951853,1,1,1.6239109390125848,0,1,1.2533169533169533,0,3,-1,0,0,0,2,-1,1,2,-1,0,0,0,0,1,0,1,0,0,1,0
1,0.7535863717872086,0,1,1.499305141949573,2,0,0.7678874980683047,1,1,1.0838085363746328,1,4,0.987360970677452,2,5,0,0,0,0,1,-2,3,2,-1,0,1,0,0,0,1,2,0,0,-1,-1
0,1.0622678223951885,1,3,0.7689300709425221,0,3,0.8883953359244864,2,1,1.359184531315679,0,0,1.1400713436385255,3,0,-3,0,0,1,0,-1,0,-1,0,-1,0,0,0,0,2,2,0,0,0,0
1,1.1092938233596306,1,2,1.1187419768934532,1,2,0.8465165804685123,0,1,1.1450601592950347,1,1,1.0530413625304136,3,4,-1,0,0,0,1,0,0,-1,0,0,1,1,0,0,1,3,1,0,-2,0
0,0.5406118143459916,1,1,1.067710663683818,0,2,1.6100309323906319,0,0,0.8889558535482899,1,3,0.9111742040154127,4,1,-1,0,0,0,0,0,0,2,1,0,0,0,-1,-2,0,1,0,0,0,-1
1,1.3761246434057495,0,1,1.1732057416267943,0,2,0.8855127509495387,1,1,1.4633288680509042,1,3,1.8997249312328082,3,1,1,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,1,-1,1
0,0.4328875089562933,0,0,0.8793656450463293,2,4,0.958067158067158,0,1,0.9057006735666174,0,1,0.9621948017852455,1,2,0,0,0,0,-1,-1,-2,0,-1,1,0,0,0,0,-1,1,0,0,0,-1
1,1.171434763762462,0,1,1.5715508021390374,0,1,1.569161534817622,1,2,1.2918886915334518,0,3,1.4029038112522687,1,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0
0,1.2968839610017204,2,2,0.8865059486537258,2,1,1.1852861035422344,0,1,0.9745900162191385,0,0,0.938265306122449,1,4,-1,-1,0,0,2,-1,0,0,0,2,0,-1,0,0,0,1,0,-3,0,-1
1,1.434702777140234,1,0,1.192806822395254,0,5,1.8860759493670887,1,3,2.488430583501006,1,2,1.256797583081571,1,7,1,0,0,-1,0,2,0,0,0,2,1,2,0,1,0,4,0,-1,1,1
0,0.8043441656844587,1,1,1.0391716997411562,0,1,0.6603670227334977,1,1,1.237192118226601,2,0,0.9149776256909713,1,1,-1,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,0,-1,0,1
0,0.5594154948993658,3,4,1.0171609212705104,1,1,0.7601905770248809,0,3,1.5941650337470064,3,1,1.015470453969059,4,1,-3,-1,0,0,3,0,3,-1,-2,-1,0,0,0,0,0,4,0,0,-1,0
0,0.9648144922487372,3,0,0.9882128066263142,0,0,0.9626003524574114,1,3,0.7899458623356536,2,2,0.9332861857614333,0,1,0,0,0,0,3,1,1,0,0,-1,-2,0,0,0,-1,-1,0,0,0,0
1,0.7354401805869074,1,2,1.653855392745616,0,2,1.0868867082961642,0,1,1.576709796672828,0,3,1.3565056905567519,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2
0,0.8044077134986226,1,3,1.1541084767781746,2,1,1.6246786632390746,2,1,1.3289600617403048,1,2,0.8868095930232558,4,2,-2,0,0,0,1,2,1,0,-1,2,0,1,0,-1,-1,1,-1,-1,0,0
1,1.1231291159449213,2,1,0.8507402961184474,1,2,1.0991705733862243,1,2,0.8708504584255453,2,1,0.8464059939124327,3,0,-1,0,-1,0,1,2,-1,0,0,0,0,0,0,0,-1,0,0,-2,0,0
1,1.8448853388301985,0,1,1.2169993560849968,1,3,1.3124738384261196,0,0,1.4948038176033933,0,0,1.3302495093916455,1,3,1,0,0,0,1,0,-1,0,0,1,0,0,0,1,0,3,0,0,0,-1
1,1.1018086891665113,0,2,0.833998403830806,1,0,1.6306325364924898,1,0,0.7947498238195913,0,0,0.7683415899976409,5,2,0,0,0,0,1,0,0,-1,1,-1,0,1,0,0,0,1,0,-4,0,-1
0,1.1340805313408053,1,0,1.4040136312003029,1,1,1.8419971234846928,0,0,1.0296501284838901,4,2,1.3534883720930233,2,1,0,0,0,1,0,0,0,1,1,0,2,0,0,-2,0,0,0,0,0,1
1,1.175621796088855,2,1,1.5829744109450214,0,1,1.4527414075286416,0,3,1.611799816345271,1,1,1.06544901065449,2,2,-1,1,0,-1,0,1,0,0,1,1,0,0,0,0,1,1,0,-1,0,0
1,1.1083450210378682,1,1,0.9489239598278336,3,1,0.917749658002736,3,1,1.1238142785821268,1,0,1.033996868709461,1,4,0,0,0,0,1,-1,-1,2,0,-2,-1,0,0,0,-1,1,0,0,1,-1
1,1.7849624060150375,1,0,0.9053380782918149,0,1,1.2342094939191839,2,1,1.084476247266945,0,3,1.0023674242424243,2,2,1,0,1,-1,0,1,1,1,0,-1,1,0,0,0,0,0,0,-2,0,0
0,0.9267631103074141,0,0,1.1729708431836092,2,2,1.7285941403588463,1,0,1.37244111820383,3,0,1.0887372013651877,5,0,1,1,0,1,0,-2,1,2,0,1,2,0,0,0,0,2,0,0,0,0
0,1.8259770114942528,1,0,1.2842421640188921,1,1,0.8614038221110912,0,0,0.676773219920428,1,0,0.8516630250060694,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1
1,1.0716044705436636,1,3,1.315626291856139,2,0,1.1318981718776695,0,0,0.9170731707317074,0,1,1.0221638961796442,0,2,0,-1,0,0,0,-1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
0,0.8826246217550565,2,1,1.058572647142451,1,0,1.468248262640786,1,1,0.7661679820944752,1,1,0.9527665317139001,2,6,-1,0,0,0,2,1,1,2,0,0,-1,0,0,0,0,0,-1,-3,0,-2
0,0.41179058512978445,1,2,0.8665113182423435,2,1,1.252400797245878,2,0,1.2724746973605874,1,2,1.1398216159496328,3,2,-2,0,0,0,1,-1,0,1,0,0,1,1,0,0,1,1,0,0,0,-1
0,0.8961106309420916,0,3,0.9658133248529178,2,2,1.0693512304250559,0,0,0.975258493353028,1,3,0.8343660629170638,3,2,0,-2,0,0,0,-1,1,0,0,0,0,1,0,-1,-1,1,0,-1,0,-1
0,0.8925415341109932,1,0,0.8849806542384805,2,1,1.0732964306165298,0,1,0.917035022101326,0,1,1.1462809917355372,0,3,0,0,0,0,1,0,-1,0,-1,1,0,0,0,0,0,0,0,-1,0,-2
0,0.7053184910327768,3,5,0.8205158542356839,2,0,0.955829756795422,1,4,1.0666666666666667,2,6,0.6831436699857752,1,4,-3,0,0,-2,2,1,1,0,-3,0,1,0,0,-2,-2,1,-1,-1,0,-2
0,0.6478677110530896,0,2,0.8897920900422073,0,1,0.9991295264623955,0,1,0.7342086068563093,1,1,0.9104209445585215,1,4,-1,-1,0,0,-1,0,0,1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1
1,0.5857270522149879,4,2,1.14542130629882,3,1,0.9869924415538759,3,1,2.903450051493306,0,3,1.0565540378624492,2,3,-2,-2,1,0,0,0,2,-2,-1,-2,0,1,1,1,0,2,-1,-1,1,0
0,0.8414594240837696,1,2,0.8894414056025195,0,1,0.9037678207739308,0,0,0.8565958927949878,0,0,1.0080910997902308,1,2,-2,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2
0,0.9284425736620565,1,1,1.0368231046931409,2,1,0.6144923169629406,1,1,1.5341349883630722,0,1,1.2572199730094467,4,1,-1,0,0,0,-1,1,0,1,0,0,0,-1,1,2,-1,3,0,-1,0,0
1,1.1542164378677127,2,2,0.9411340354927139,1,0,0.8433039781354388,2,0,1.1539789069990412,0,3,1.674468085106383,1,0,0,-2,0,0,2,-1,2,0,0,-1,0,0,0,0,0,0,0,0,0,-1
1,0.7617039837161965,2,2,1.0300503461296413,0,3,1.5742024965325936,0,0,0.9046353214819738,2,1,1.1183473389355743,3,3,-2,0,0,0,1,0,1,0,0,2,0,3,0,0,0,-1,1,-1,0,-2
0,0.593196405648267,0,1,0.655075565066203,0,1,0.7865526492287056,1,2,1.1637152150343333,1,0,0.9308510638297872,2,2,-1,1,0,0,0,-1,1,0,0,-2,0,1,0,0,0,1,0,0,-1,-1
0,0.9200996359455834,0,3,1.0277163747661962,0,1,0.8210110041265475,1,3,0.6185000638814361,3,1,0.671468587434974,2,2,-1,-2,0,0,0,0,1,2,0,-2,0,0,-1,0,1,0,0,-1,-1,0
1,0.8949343339587242,1,0,1.2587232355273592,1,1,1.083793103448276,0,0,1.0152341545984578,0,2,1.0538011695906433,2,1,0,0,0,-1,-1,0,2,0,0,1,0,1,0,0,0,0,0,-1,0,-1
1,1.8220538280637575,0,0,1.0514481021766504,0,2,0.9229679475827873,1,2,1.2442748091603053,0,1,1.0273504273504273,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1,1.6728367528991972,1,1,1.3485943775100402,0,1,0.8184139141535025,1,0,0.7678458622867972,0,0,0.7348278985507246,0,0,1,-1,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,0.9352689195621133,1,0,0.9231793116562084,3,2,0.8799265197060788,1,0,0.8661815881050301,1,0,0.9569594764661465,3,2,1,-1,0,0,-1,-2,0,1,0,-1,0,0,0,0,0,1,0,-1,-1,-1
0,1.0960182496889257,1,0,1.041191381495564,1,2,0.6159296680225692,1,2,0.8382649630127774,1,0,0.9437229437229437,1,0,0,0,0,0,1,0,0,-1,0,-1,0,-1,0,1,0,1,0,0,0,1
1,1.3630047763786366,0,0,1.1567796610169492,0,1,0.8600676517714082,1,0,1.0506370467167592,1,1,1.225123694337548,1,3,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,3,0,0,0,0
0,0.7547791694133158,1,1,0.8230629439947134,0,1,0.7310600852468032,1,2,0.6144834930777423,1,1,0.9205769230769231,0,4,-1,0,0,0,-1,0,0,0,-1,0,-1,0,1,0,-1,0,0,-1,0,-1
1,1.1705772811918063,1,1,0.8719086021505377,1,2,0.9835725402040464,0,3,1.2058414464534075,3,2,1.401693569727441,2,4,-1,0,0,1,1,0,1,1,0,0,0,1,0,-2,2,1,0,0,0,0
1,1.0369110392923966,0,2,1.507848568790397,1,4,0.950560316413975,0,0,1.5929744177166858,0,2,1.6318998716302953,1,5,1,0,0,1,1,-1,2,2,0,0,0,0,1,2,0,2,0,1,-1,0
0,0.9854232853672211,0,0,0.7506722438004183,0,2,0.6357684868323166,0,1,0.8404478656403079,1,0,0.8923852990631755,0,3,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0
1,1.2116977225672878,0,2,0.9294839039345938,0,4,1.773567029843676,0,0,1.5016251354279524,0,2,1.0220689655172415,4,3,2,0,2,2,2,0,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,-1
1,1.8053221288515406,1,2,1.0874731803928042,1,0,1.1070869224745497,1,2,0.9447524020694752,1,1,0.7652071005917159,1,3,-1,0,1,1,2,2,0,-1,0,-1,0,1,0,-1,0,1,0,-1,0,0
0,1.289885738468049,1,1,0.8427020121366975,1,1,1.000534188034188,1,0,0.6858858858858858,0,3,0.7303480641376613,0,3,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,-3,0,0,-2,-1
1,1.3049187161317215,0,3,1.264750957854406,1,0,1.3354003774602319,1,5,0.8104482323232324,0,0,0.8691741618969746,0,0,0,2,0,0,2,2,-1,0,1,-1,0,0,0,0,0,0,0,0,1,0
1,1.671546785486951,2,1,1.0076335877862594,0,3,1.837942857142857,0,1,1.065857309163479,0,2,1.1880823933300637,3,5,0,1,0,-1,0,0,1,1,0,2,0,3,1,0,0,1,0,-2,0,0
0,1.3255336617405582,0,0,1.6182015167930661,3,2,1.32561446272598,1,1,0.647780925401322,0,2,0.7627656975323723,2,1,0,0,0,1,-1,1,-1,0,-1,2,0,1,0,-1,0,0,0,0,0,-1
0,0.5995534541633832,1,2,1.0475638051044083,1,2,1.13953025477707,3,3,1.05859375,1,2,1.149131767109295,2,0,1,-2,0,0,-1,3,0,-1,-1,-1,1,1,0,-1,0,0,0,0,0,0
1,1.7090865842055185,2,1,1.1682977979727367,0,0,1.09271922767498,1,1,1.092909055195443,0,0,1.1664967720013593,0,3,-1,1,-1,0,1,0,0,1,0,-1,0,2,0,0,0,0,0,0,0,0
0,0.959164988097418,0,0,0.8192262206453793,1,0,0.95426944971537,1,1,1.7296296296296296,2,1,1.4721342621912603,2,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,2,0,0,0,1
0,0.8780877910076418,0,0,0.9937093275488069,0,2,0.9844758064516129,0,3,0.6718821905200184,0,0,0.7918575063613231,0,0,0,0,0,0,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,0,0
0,1.071398834304746,0,0,0.9064366290643663,1,0,0.9669200739675364,1,1,1.0890916149068324,1,0,0.9753053637812003,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,-2,1
0,0.43364295711922635,0,2,0.5336707437087024,0,2,0.7163641217298452,0,3,0.8916424542813194,0,4,0.3942222222222222,1,3,-1,-1,0,0,-1,0,0,-1,0,0,0,-2,0,-1,0,-3,0,-1,-1,-1
0,0.9877650897226754,2,2,0.8803749442047314,0,1,1.13784021071115,0,0,0.7704799188052777,0,2,0.7131273285119439,2,3,-2,0,0,0,2,0,-1,2,0,0,0,0,0,-1,-1,0,0,-2,-1,0
1,1.3778739518528538,1,1,1.2364460935889507,1,7,0.9490244331165407,2,1,1.4113475177304964,0,4,2.157337367624811,3,0,0,-1,1,0,-1,0,2,0,0,2,-1,0,0,2,1,0,1,2,-1,-1
1,0.767404555662496,4,0,0.8027096970619577,2,1,0.7243193476259371,0,1,1.4860623580425356,4,0,1.0962577546527916,5,2,-3,-1,0,0,0,0,0,-2,0,0,0,0,0,0,-3,1,0,0,0,-3
1,0.9104292302234835,3,3,1.0907388491658154,1,2,0.7233112183353438,0,0,1.4864864864864864,1,2,1.233140655105973,0,2,-2,-1,0,0,1,-1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
0,0.7850851438637698,0,0,0.8926807364167041,3,3,0.6793097834934071,0,0,1.1064368179661552,2,5,0.8800391389432485,4,4,0,0,0,0,0,-3,1,2,0,0,0,0,0,0,0,0,0,-4,0,1
0,0.9931113662456946,2,2,0.9428524374176548,3,2,0.7300249687890137,2,1,0.7902773449672795,1,2,0.7661691542288557,0,3,0,-1,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,-1,-1
0,1.0977033865317245,0,1,0.7762823388664573,0,1,0.934010152284264,0,2,0.6460633873512118,0,3,0.691556576680069,1,3,0,0,0,-1,0,-1,0,1,0,-2,0,0,0,-2,0,-1,0,-1,0,-2
1,1.2623009482912864,1,0,0.9537311107649167,3,2,0.9428971526373113,3,2,0.6023532747377375,3,1,0.5966428452717301,2,1,0,0,0,0,0,0,-1,0,-2,0,0,1,0,0,-1,-2,0,-1,1,-1
1,0.5194350868100545,3,1,0.7547006074631183,2,2,0.6964236207374549,3,1,1.701337295690936,3,2,1.254768969902501,3,2,-3,0,0,0,-1,-1,2,0,0,-2,0,0,0,-1,1,1,0,1,-3,0
1,1.0945356326615416,2,3,1.533453237410072,0,2,1.6032250183239678,3,3,1.7485096047692648,0,3,0.8695090439276486,0,6,-1,1,0,-1,2,2,3,2,1,-2,0,1,0,2,0,2,0,0,0,0
0,0.8345864661654135,1,1,0.7766962900268021,1,2,0.7688560389719469,2,3,1.4816419141914192,0,1,0.8373522458628841,2,1,-1,0,0,0,1,0,0,-1,0,-2,0,0,0,-1,1,2,0,0,-1,0
0,1.7869084726551432,3,1,0.8173410404624277,1,1,1.4089264173703258,0,2,0.8522886829542263,2,1,0.6439005132254244,1,5,-1,0,0,0,2,0,0,0,0,0,0,1,1,-1,0,0,0,-1,-1,-3
0,0.7312444046553268,1,2,0.952193120858315,0,2,0.9003507653061225,0,4,0.5871664548919949,1,1,0.709452736318408,3,3,-1,-1,0,0,0,0,-1,2,0,-3,0,-1,0,0,0,0,0,0,0,-2
0,0.7034836618957602,0,1,1.2665629168519341,2,3,0.9689047336106159,1,3,1.0958005249343832,2,1,1.0051662174303684,1,2,0,1,0,0,-2,0,0,0,-2,-1,0,0,0,1,0,0,-1,0,0,0
0,0.5825853985264567,0,2,0.9042721518987342,1,2,0.9679891026732504,1,3,0.6709677419354839,2,0,0.805297557619539,2,6,-1,0,0,-1,-2,0,1,1,0,-1,-1,0,0,1,1,1,0,0,-1,-5
1,1.549777117384844,1,1,1.4619747899159663,0,4,1.7282222686442448,0,2,0.9777387229056825,1,3,1.2308429118773947,0,1,0,0,0,0,0,1,1,0,1,3,2,1,0,-1,0,0,0,1,0,0
0,0.7521812337364151,0,2,0.9564168300407179,0,1,0.6052003816793893,1,1,1.2067654884074497,2,1,1.5635958808794879,4,1,-2,0,0,0,0,0,0,3,0,-1,1,0,0,0,-1,1,0,0,-1,1
0,0.864308105687416,0,2,0.6977622000539229,0,3,1.1493254481611532,0,2,1.3230563002680966,1,1,1.2403375068045728,1,0,-2,0,0,0,-1,-1,0,-1,0,-2,1,1,0,-1,0,0,0,0,0,0
1,1.4438511326860841,2,2,1.0551787351054078,2,3,1.065741050518568,1,0,0.9041894353369763,0,0,0.8406040268456376,2,3,0,0,0,0,0,-1,0,1,0,1,0,1,0,0,0,1,0,0,-2,0
1,1.0173198040587823,1,1,1.1134039117172079,1,1,0.7468334636434715,2,2,1.6169756097560977,1,3,1.3640350877192982,0,3,-1,0,0,0,0,1,1,0,-1,0,-1,0,1,0,0,3,0,0,0,2
0,0.8973368570847733,1,2,0.6324013157894737,3,1,0.9044522261130565,3,4,1.2001712328767122,2,2,0.841927303465765,2,2,0,-1,0,-1,1,1,0,0,0,-2,0,-1,0,1,0,1,0,-2,2,1
